"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","Ribo","L","M1","M3","M4","S","UV","pctRibo","pctL","pctM1","pctM3","pctM4","pctS","pctUV"
"tmem55ba","tmem55ba",0.258087463858243,0.0739545760737867,0.506444925479983,1,0.106,0.027,0.658561173134755,0.10817752874491,0.105601081355073,0.227528973835456,0.105339307283902,0.140149570107477,0.461254612546125,10.6382978723404,2.6431718061674,1.78571428571429,4.10958904109589,2.85714285714286,2.4390243902439,5
"arhgef1b","arhgef1b",0.180884416660517,0.155297721908288,0.506751854386106,1,0.128,0.02,0.906327266639764,0.0862934916195378,0,0,0,0.273570158364321,0,12.7659574468085,2.13971050975456,0,0,0,3.65853658536585,0
"ahsa1b","ahsa1b",0.253543127669204,0.248630401076688,0.506944434904077,1,0.213,0.012,1.62441971436523,0.0570545715851443,0,0,0.0300941948298173,0.0632334129042402,0,21.2765957446809,1.2586532410321,0,0,1.42857142857143,2.4390243902439,0
"aplnra","aplnra",0.406561433227662,0.378681845786357,0.507055970893274,1,0.298,0.005,2.81004510553379,0.0358849270598435,0,0,0,0,0,29.7872340425532,0.566393958464443,0,0,0,0,0
"ep400","ep400",0.192975883593468,0.115822876894664,0.507513171116725,1,0.149,0.023,0.808359394048048,0.101976535563913,0.138106286598166,0.059481676669502,0.0965763833233628,0.146330908951287,0,14.8936170212766,2.26557583385777,1.78571428571429,1.36986301369863,2.85714285714286,3.65853658536585,0
"tyw1","tyw1",0.203688523348804,0.115822876894664,0.510745049159367,1,0.128,0.023,0.792697352505821,0.100042132360643,0.0529571259108626,0,0,0.0524070560860314,0.427715996578272,12.7659574468085,2.51730648206419,1.78571428571429,0,0,1.21951219512195,5
"dixdc1b","dixdc1b",0.259352200544457,0.0950646274450398,0.511675437242286,1,0.128,0.025,0.681437817974806,0.10914605497609,0.115580212667591,0.0999436769177002,0.188585104121284,0.159517924607601,0.461254612546125,12.7659574468085,2.39144115796098,1.78571428571429,2.73972602739726,2.85714285714286,3.65853658536585,5
"fxyd6l","fxyd6l",2.46975515130572,-0.290597853366945,0.512120290311418,1,0.106,0.314,0.784750310716127,2.07672612563469,3.1422066722645,2.52286828397893,3.18006968776962,2.33114381247067,3.25052116630551,10.6382978723404,31.0258023914412,35.7142857142857,28.7671232876712,40,29.2682926829268,35
"serbp1b","serbp1b",0.168445921101913,0.0945487646530995,0.512404396602382,1,0.128,0.024,0.689672296257155,0.120222621596901,0.136323805916198,0.0479980032830634,0.0973141300116777,0.0875905906483938,0,12.7659574468085,2.51730648206419,3.57142857142857,1.36986301369863,1.42857142857143,2.4390243902439,0
"sncgb","sncgb",2.38634398138391,-0.447997385292631,0.513232395667313,1,0.064,0.371,0.259982217562216,2.68304844887707,2.63003533780542,1.96854110397259,3.81211260901121,3.2826502468058,2.06803790565305,6.38297872340426,37.1302706104468,35.7142857142857,30.1369863013699,48.5714285714286,36.5853658536585,30
"hif1ab","hif1ab",3.96436198996884,-0.440715348170182,0.516784185892851,1,0.277,0.569,1.60357959026669,4.16871641771899,4.44546957839121,4.20713183036272,4.49539754316939,4.17533658583457,4.65490238403831,27.6595744680851,57.4575204531152,50,52.0547945205479,60,51.219512195122,60
"gem","gem",1.15047532913914,-0.297946671063664,0.520327154716787,1,0,0.254,0,1.50716882856137,1.2225276329237,2.14360721504475,0.872741248495317,1.21301707222881,1.09426530672005,0,26.117054751416,17.8571428571429,28.7671232876712,17.1428571428571,23.1707317073171,15
"wsb1","wsb1",0.175493473064703,0.116340073699573,0.521538028034565,1,0.128,0.023,0.678448388166727,0.0835920569842827,0,0.182556852365713,0.180508522824165,0.10334849111203,0,12.7659574468085,2.26557583385777,0,2.73972602739726,5.71428571428571,1.21951219512195,0
"rom1a","rom1a",1.53990130764251,-0.306550556756164,0.521958475831626,1,0,0.247,0,1.49626558837841,1.27103428765483,1.26585575748216,2.32951211665587,1.88893757620445,2.52770382712183,0,24.9842668344871,17.8571428571429,15.0684931506849,35.7142857142857,20.7317073170732,35
"ift46","ift46",0.183536689396805,0.096097152059229,0.522020740182677,1,0.128,0.024,0.678379850295872,0.100062825667408,0,0.184655446035138,0.150447503491795,0.031585397439056,0.139625802848366,12.7659574468085,2.45437382001259,0,2.73972602739726,2.85714285714286,1.21951219512195,5
"BX470221.1","BX470221.1",0.249119032912884,0.17767627817048,0.522805961311233,1,0.191,0.015,1.16151473619278,0.0595288254364393,0.105601081355073,0.155221039019708,0.195869326428358,0.0660982219578293,0,19.1489361702128,1.38451856513531,1.78571428571429,4.10958904109589,2.85714285714286,1.21951219512195,0
"six7","six7",2.3750861693981,-0.260308365886372,0.523597142731656,1,0.234,0.395,2.28871651398921,3.45461469663177,2.69842914747428,2.86283666193121,2.22941907282163,2.86737184630184,0.224215246636771,23.4042553191489,41.2838263058527,35.7142857142857,28.7671232876712,30,32.9268292682927,5
"cox6c","cox6c",5.29931710165479,-0.475957421459214,0.524644200924219,1,0.34,0.657,2.14564951237274,5.94128337047377,4.11406111525763,5.05996306534226,4.4138264082432,6.10395284825827,9.31648339163567,34.0425531914894,67.2120830711139,50,60.2739726027397,57.1428571428571,59.7560975609756,65
"slc30a1a","slc30a1a",0.269745487655084,0.0966138144318692,0.526561080597723,1,0.128,0.023,0.782463883586224,0.0889687276836336,0.170068027210884,0.237232232400581,0.117383621372089,0.0768195293055972,0.415282392026578,12.7659574468085,2.20264317180617,1.78571428571429,4.10958904109589,2.85714285714286,2.4390243902439,5
"dkc1","dkc1",0.145342925488464,0.0755005696824051,0.526731504459595,1,0.106,0.025,0.529622946002413,0.118502775493713,0,0.25363568604758,0.0513136288998358,0.0643254419757079,0,10.6382978723404,2.6431718061674,0,4.10958904109589,1.42857142857143,2.4390243902439,0
"fosb","fosb",0.208358294829107,0.0729252399046726,0.527994638862612,1,0.106,0.026,0.596799061108642,0.0994134286318899,0,0.267866422307003,0.116785647224489,0,0.377643504531722,10.6382978723404,2.6431718061674,0,4.10958904109589,4.28571428571429,0,5
"serinc5","serinc5",0.155326543474764,0.116340073699573,0.528996843811631,1,0.149,0.021,0.712557516518241,0.107573111142514,0.157109515476088,0.0822740548767946,0.027771606309709,0,0,14.8936170212766,2.13971050975456,5.35714285714286,1.36986301369863,1.42857142857143,0,0
"slc4a4b","slc4a4b",1.76068443312224,-0.308313259387368,0.529287094870606,1,0.043,0.32,0.276751842744805,1.91860331048164,1.95631758921029,2.20902867606287,2.10771668150346,1.96457039148164,1.89180254037093,4.25531914893617,32.4732536186281,26.7857142857143,28.7671232876712,32.8571428571429,31.7073170731707,20
"cox7a3","cox7a3",1.63795849960502,-0.305483008936563,0.529710776229147,1,0.064,0.333,0.274225857897629,1.95736144165261,1.48668728348655,1.41474359834377,1.28279472523523,1.93225819532966,3.11763839528969,6.38297872340426,34.6758967904342,28.5714285714286,24.6575342465753,21.4285714285714,28.0487804878049,35
"ammecr1","ammecr1",0.207999746704104,0.0976479406874204,0.531244741564826,1,0.128,0.023,0.571014759941349,0.106390350586939,0,0.0822740548767946,0.228352770931578,0,0.467966290592065,12.7659574468085,2.39144115796098,0,1.36986301369863,2.85714285714286,0,10
"mt-co1","mt-co1",130.438355962192,-0.817141186158789,0.531297184550679,1,1,0.999,69.8662387108781,153.850449318352,139.091341659802,136.946434750319,173.264997685811,115.493939856959,124.555089753225,100,99.8741346758968,100,100,100,100,100
"ppil1","ppil1",0.196017548404836,0.0976479406874204,0.532067177576552,1,0.106,0.023,0.559105533961304,0.0934505166747977,0.142087965296828,0,0.163348962766862,0.414129860134058,0,10.6382978723404,2.07677784770296,3.57142857142857,0,2.85714285714286,7.31707317073171,0
"mdn1","mdn1",0.181230088567636,0.0755005696824051,0.53402189404579,1,0.106,0.025,0.584094544318994,0.118278340772988,0.218615402802844,0,0.107465100442629,0.0577420546932742,0.182415176942722,10.6382978723404,2.5802391441158,3.57142857142857,0,2.85714285714286,1.21951219512195,5
"xpo1a","xpo1a",0.185968499992612,0.0971307438825116,0.534205306234611,1,0.128,0.022,0.692940639596702,0.105030827751607,0.0864334116996266,0,0.273265193869958,0.144109427030389,0,12.7659574468085,2.13971050975456,1.78571428571429,0,7.14285714285714,2.4390243902439,0
"tgs1","tgs1",0.127560007043609,0.0765325615180609,0.53423032707812,1,0.106,0.024,0.509724624842388,0.118231500859454,0,0.0952901660997144,0.132173382499957,0.03750037500375,0,10.6382978723404,2.5802391441158,0,2.73972602739726,2.85714285714286,1.21951219512195,0
"zdhhc5a","zdhhc5a",0.2207735034085,0.117893271008973,0.534332721477773,1,0.149,0.021,0.875405461724944,0.0929980310884063,0.156852041790156,0.127971070358658,0.0969516830519616,0,0.195236235845373,14.8936170212766,2.01384518565135,3.57142857142857,2.73972602739726,2.85714285714286,0,5
"tprkb","tprkb",0.211345446964399,0.0760164324743454,0.535823350892954,1,0.106,0.024,0.460047982337985,0.10574885427906,0.212585034013605,0.0416751753483003,0,0.0964251698915948,0.562935912880249,10.6382978723404,2.45437382001259,1.78571428571429,1.36986301369863,0,3.65853658536585,10
"mak16","mak16",0.206293241954241,0.0971307438825116,0.535896725739688,1,0.128,0.022,0.619575900706674,0.0927696699534418,0.0587212852914925,0.237582008944741,0.0504973993839317,0.0417355302916479,0.343170899107756,12.7659574468085,2.20264317180617,1.78571428571429,4.10958904109589,1.42857142857143,1.21951219512195,5
"pole4","pole4",1.40474741412,-0.296279925391079,0.538668817458526,1,0.064,0.306,0.260098502726171,1.80068501765898,1.25728928401787,1.72871043598696,1.15666230536066,1.83036903213863,1.79941732095073,6.38297872340426,31.9697923222152,17.8571428571429,28.7671232876712,15.7142857142857,28.0487804878049,25
"tsr1","tsr1",0.168678721882404,0.0775656194611748,0.539068601317662,1,0.106,0.023,0.54785741742125,0.102835947718112,0.116789685135009,0.059481676669502,0.122729504172803,0.231056822060149,0,10.6382978723404,2.39144115796098,1.78571428571429,1.36986301369863,1.42857142857143,3.65853658536585,0
"pde7a","pde7a",0.248045747027061,0.0765325615180609,0.539651046024112,1,0.106,0.024,0.621555036131223,0.092084034756679,0.0864334116996266,0,0.31396964775587,0.0405018995390884,0.581776199306939,10.6382978723404,2.32850849590938,1.78571428571429,0,7.14285714285714,1.21951219512195,10
"eef2k","eef2k",0.253003059494206,0.0976479406874204,0.54084424071639,1,0.106,0.022,0.749401673575806,0.100380688928614,0.0587212852914925,0.0742875820877782,0.0973141300116777,0.137102919353799,0.553813137210271,10.6382978723404,2.20264317180617,1.78571428571429,1.36986301369863,1.42857142857143,2.4390243902439,10
"dlg2","dlg2",0.114209738843985,0.0770489570885346,0.543732926681308,1,0.106,0.023,0.547058301031629,0.123720824200618,0,0.101546554017689,0,0.0271424926579557,0,10.6382978723404,2.6431718061674,0,1.36986301369863,0,1.21951219512195,0
"gnl3","gnl3",0.257244517936428,0.09920113799682,0.544419681203527,1,0.128,0.021,0.724693994535539,0.0831028692010514,0.24165261205956,0.0557534804110147,0.123588589455056,0.286368966243429,0.285551113649343,12.7659574468085,1.88797986154814,3.57142857142857,1.36986301369863,2.85714285714286,4.8780487804878,5
"im:7152348","im:7152348",0.191533782609425,0.156854950356894,0.545526959269545,1,0.149,0.016,0.831975076824873,0.0858143336758968,0,0,0.0428100518001627,0.0369661168572886,0.343170899107756,14.8936170212766,1.76211453744493,0,0,1.42857142857143,1.21951219512195,5
"CABZ01069287.1","CABZ01069287.1",0.16203077443543,0.138836444854216,0.546277274753678,1,0.149,0.017,0.99010268040046,0.102560343074211,0,0,0.04155239757334,0,0,14.8936170212766,2.01384518565135,0,0,1.42857142857143,0,0
"cyth3a","cyth3a",0.173841551592779,0.118930077737413,0.549892590267553,1,0.106,0.02,0.702925639698914,0.0776082955592054,0.0793650793650794,0,0.137456160400422,0.219535686125832,0,10.6382978723404,1.95091252359975,1.78571428571429,0,4.28571428571429,3.65853658536585,0
"BX284696.1","BX284696.1",0.148698335540566,0.118411540002175,0.550190238092375,1,0.128,0.019,0.807535701926711,0.086335425023091,0,0,0.0811688311688312,0.0658483906653321,0,12.7659574468085,2.13971050975456,0,0,1.42857142857143,1.21951219512195,0
"tbl1xr1a","tbl1xr1a",0.138061752409327,0.0986831374672368,0.550348771626876,1,0.106,0.021,0.535793078471197,0.08861097883944,0,0,0.176707817050313,0.165320392504341,0,10.6382978723404,2.20264317180617,0,0,2.85714285714286,3.65853658536585,0
"id1","id1",1.22392546742601,-0.290546682467093,0.551743268374814,1,0.021,0.214,0.0983206827388209,1.52989518104369,1.37801531327218,2.14240913935073,1.61608896461682,1.51719787731049,0.285551113649343,2.12765957446809,21.5859030837004,21.4285714285714,20.5479452054795,25.7142857142857,18.2926829268293,5
"cd3eap","cd3eap",0.145972636173194,0.0780825489118172,0.552032927356809,1,0.106,0.023,0.571336699532672,0.10500868891769,0,0.112191893013811,0,0.0936453688998206,0.139625802848366,10.6382978723404,2.45437382001259,0,1.36986301369863,0,2.4390243902439,5
"mycla","mycla",0.190817804630608,0.119967960549833,0.552905675463313,1,0.128,0.019,0.77897324065345,0.0796076680745815,0.0813908060945435,0.0831732248754481,0.10422890359732,0.208350789118916,0,12.7659574468085,1.82504719949654,1.78571428571429,1.36986301369863,2.85714285714286,3.65853658536585,0
"ccnd1","ccnd1",0.278079571438601,0.213726991718543,0.553569410673581,1,0.128,0.012,1.31890855998861,0.0552792636908998,0,0,0.0430681769240708,0.121304263440512,0.407996736026112,12.7659574468085,1.19572057898049,0,0,1.42857142857143,2.4390243902439,5
"frmpd1a","frmpd1a",1.21245868542404,-0.310873365051706,0.554431957989864,1,0.021,0.298,0.14127885620638,1.78676888193202,1.56765194559705,1.93946030379808,1.34220280852535,1.06617821242058,0.643669789488847,2.12765957446809,31.0258023914412,23.2142857142857,28.7671232876712,25.7142857142857,20.7317073170732,10
"zgc:112294","zgc:112294",0.222342920349796,0.180807804737927,0.554551108266217,1,0.213,0.012,1.13985587759919,0.0433938157737718,0,0.162474382905499,0.0513136288998358,0.159362737270273,0,21.2765957446809,1.13278791692889,0,2.73972602739726,1.42857142857143,2.4390243902439,0
"syncripl","syncripl",0.163653587998596,0.09920113799682,0.55572217812301,1,0.128,0.021,0.681284115312491,0.0805414398866285,0.0813908060945435,0.0651075576852961,0.201351515082397,0.0358996819288181,0,12.7659574468085,2.07677784770296,1.78571428571429,1.36986301369863,4.28571428571429,1.21951219512195,0
"rps6kb1b","rps6kb1b",0.186944820279794,0.120487306186019,0.557032925868743,1,0.149,0.019,0.747240714028339,0.0713098505238647,0.117635987201205,0.158963260339329,0.213463929865819,0,0,14.8936170212766,1.82504719949654,1.78571428571429,2.73972602739726,4.28571428571429,0,0
"calr3b","calr3b",0.13946050929127,0.120487306186019,0.5622643240404,1,0.106,0.019,0.57337218460874,0.0760443735213856,0.0860585197934595,0.059481676669502,0.141851419523958,0.0394153909218472,0,10.6382978723404,1.88797986154814,1.78571428571429,1.36986301369863,2.85714285714286,1.21951219512195,0
"KIF2A","KIF2A",0.173740395201724,0.0791172101525936,0.565348427837362,1,0.106,0.021,0.535225404349324,0.0885482746172983,0.223206590114718,0.089709431152497,0.084530853761623,0.194962212416606,0,10.6382978723404,2.01384518565135,3.57142857142857,1.36986301369863,1.42857142857143,4.8780487804878,0
"atp5c1","atp5c1",3.32520141475219,-0.426917505048021,0.567060793478383,1,0.17,0.568,1.06374497869784,4.03857967735944,3.59589845179579,3.97830849068182,2.98275095647225,4.39864759198032,3.21847975627784,17.0212765957447,57.7092511013216,51.7857142857143,54.7945205479452,47.1428571428571,57.3170731707317,40
"rbm26","rbm26",0.175196223297593,0.0796349424965424,0.567642216999723,1,0.106,0.022,0.572506990542711,0.0790813564322226,0.164009009350806,0.173798684872061,0.129908848037942,0.107068673847406,0,10.6382978723404,2.01384518565135,3.57142857142857,4.10958904109589,4.28571428571429,1.21951219512195,0
"mical3b","mical3b",0.166152033593759,0.0796349424965424,0.569237279174453,1,0.106,0.021,0.689125932189839,0.0909129093460818,0,0.193643423527673,0.0346488340667337,0.154733136025986,0,10.6382978723404,2.07677784770296,0,4.10958904109589,1.42857142857143,3.65853658536585,0
"ndfip1","ndfip1",3.93838290929704,-0.3356215347409,0.569402778095661,1,0.404,0.592,2.31497383825101,4.45956095590692,4.67899986318957,4.25907798020431,3.4075878245911,4.91255666554895,3.53592323738746,40.4255319148936,60.1636249213342,58.9285714285714,52.0547945205479,51.4285714285714,57.3170731707317,45
"CASKIN2","CASKIN2",0.119135097688133,0.0796349424965424,0.57042573404758,1,0.106,0.021,0.596280259744946,0.0995187996780864,0.0529571259108626,0,0.0447547440028643,0.0404347544801708,0,10.6382978723404,2.32850849590938,1.78571428571429,0,1.42857142857143,1.21951219512195,0
"efhd1","efhd1",1.94097201070855,-0.309733763788772,0.570475967465174,1,0.021,0.253,0.202441443812377,1.51801738916408,2.5198207439556,1.7214603230183,1.58571132281604,2.55284748439644,3.48650536779704,2.12765957446809,24.9213341724355,28.5714285714286,26.027397260274,28.5714285714286,26.8292682926829,30
"mynn","mynn",0.129333056079575,0.0806712120193279,0.572071108160242,1,0.106,0.021,0.434562001551828,0.111393832233551,0,0.117183003974913,0.111433028749721,0.13075952604701,0,10.6382978723404,2.13971050975456,0,2.73972602739726,1.42857142857143,2.4390243902439,0
"rsf1b.1","rsf1b.1",0.154209719951952,0.0796349424965424,0.572512870425724,1,0.106,0.021,0.611210934442726,0.100077619120752,0,0.131355495711572,0.15582019131044,0.0810037990781768,0,10.6382978723404,2.07677784770296,0,2.73972602739726,5.71428571428571,1.21951219512195,0
"cnp","cnp",0.18837874570523,0.18028520216528,0.573176998673028,1,0.191,0.012,1.04322894972847,0.0439305997712683,0,0,0.0428100518001627,0.188681618636712,0,19.1489361702128,1.2586532410321,0,0,1.42857142857143,1.21951219512195,0
"snap25a","snap25a",1.10142765514434,-0.301076097654572,0.573286698797872,1,0.064,0.266,0.343621453822264,1.836240421714,0.707901700876266,1.31455759322476,2.35370544897256,0.747336543821062,0.406630423579493,6.38297872340426,28.0050346129641,14.2857142857143,19.1780821917808,31.4285714285714,13.4146341463415,10
"utp6","utp6",0.207021009928183,0.0801529430261256,0.573912539252657,1,0.106,0.021,0.462688149840604,0.0825618306973964,0.15726408675448,0.0535311845915838,0.172062230678801,0.162102042067221,0.358937544867193,10.6382978723404,1.82504719949654,3.57142857142857,1.36986301369863,5.71428571428571,2.4390243902439,5
"si:ch211-63p21.1","si:ch211-63p21.1",2.45374703908331,-0.424527412326766,0.57398549310106,1,0.064,0.429,0.26569454090077,2.71788229885929,2.82523696897881,2.512065629368,3.36430089106875,2.36704549004141,3.12400345436616,6.38297872340426,43.6123348017621,37.5,36.986301369863,48.5714285714286,35.3658536585366,35
"baiap2b","baiap2b",0.161365044427894,0.121006921682252,0.576097508431515,1,0.128,0.017,0.76916498430365,0.0731272670105482,0,0.176963365262946,0.0831572017601608,0.0271424926579557,0,12.7659574468085,1.69918187539333,0,2.73972602739726,2.85714285714286,1.21951219512195,0
"etv5b","etv5b",1.59356374633633,-0.314662683720057,0.57890474105256,1,0.021,0.309,0.128172263522174,1.70034069563493,2.02374584406676,1.90445380759049,1.79268589730384,2.12683282876095,1.4787148874752,2.12765957446809,30.8370044052863,30.3571428571429,28.7671232876712,31.4285714285714,34.1463414634146,30
"lima1a","lima1a",0.209889005096091,0.181853829937907,0.579673056436589,1,0.191,0.011,1.06807579761907,0.0483434028514602,0.12155985607313,0.0822740548767946,0.0788830164865505,0.0700869077656294,0,19.1489361702128,1.06985525487728,1.78571428571429,1.36986301369863,1.42857142857143,1.21951219512195,0
"rangap1b","rangap1b",0.12676923645128,0.0801529430261256,0.580254536140207,1,0.106,0.02,0.434444106640765,0.0988373635405919,0.154340041980491,0.0857550814399178,0.0893415527561869,0.0246665088010103,0,10.6382978723404,2.07677784770296,1.78571428571429,2.73972602739726,1.42857142857143,1.21951219512195,0
"map9","map9",0.145436238826176,0.121006921682252,0.580569595767584,1,0.106,0.017,0.772896723542198,0.083761352215974,0.0871080139372822,0.0742875820877782,0,0,0,10.6382978723404,1.95091252359975,1.78571428571429,1.36986301369863,0,0,0
"smn1","smn1",0.166004413483149,0.0801529430261256,0.580689135105295,1,0.106,0.021,0.551261661251263,0.0826112611772925,0,0.396138616406155,0.0833944673845783,0.0486248881627572,0,10.6382978723404,1.95091252359975,0,6.84931506849315,2.85714285714286,1.21951219512195,0
"sub1b","sub1b",2.63786306778837,-0.308515465967353,0.582596813469778,1,0.234,0.464,1.38301430217067,3.06352649365695,1.91202781316879,3.5729665087876,2.47520828526415,3.523284342018,2.53501372945242,23.4042553191489,47.45122718691,26.7857142857143,41.0958904109589,42.8571428571429,50,35
"znf395a","znf395a",0.139533206316264,0.0817085565106905,0.587833723613359,1,0.106,0.02,0.464245870548153,0.0854566931727684,0.095697442964324,0,0.135924969416882,0.195407468111723,0,10.6382978723404,2.01384518565135,1.78571428571429,0,1.42857142857143,3.65853658536585,0
"ndrg1a","ndrg1a",9.01709411023772,-0.472096884497487,0.587940893683115,1,0.532,0.82,6.16200801969085,11.5249457924059,8.68110371991406,8.67787614634066,9.49329246920252,8.59126500435796,9.98916761975207,53.1914893617021,83.0081812460667,76.7857142857143,75.3424657534247,78.5714285714286,76.8292682926829,70
"si:dkeyp-85e10.3","si:dkeyp-85e10.3",0.204216212180284,0.271709726234189,0.589302840657587,1,0.255,0.005,1.40564769812679,0.0238657871351959,0,0,0,0,0,25.531914893617,0.629326620516048,0,0,0,0,0
"s100z","s100z",0.20681701751767,0.138836444854216,0.589952018114595,1,0.149,0.014,0.839162983927315,0.0747861669683392,0.177187458534481,0,0,0.356582513193553,0,14.8936170212766,1.51038388923851,3.57142857142857,0,0,1.21951219512195,0
"ldhbb","ldhbb",1.56200938209364,-0.287571837099192,0.589988018214715,1,0.128,0.335,0.831614259208791,2.32966136041891,1.03094045004717,2.46444522273213,1.70287705380314,1.80473276853997,0.769794559905341,12.7659574468085,35.2422907488987,14.2857142857143,31.5068493150685,22.8571428571429,28.0487804878049,15
"uck2b","uck2b",0.132980253147093,0.0822276325669861,0.592927903807941,1,0.106,0.019,0.550516153738508,0.0910795624632146,0,0.0479980032830634,0.0430681769240708,0.058574072772428,0.139625802848366,10.6382978723404,2.01384518565135,0,1.36986301369863,1.42857142857143,1.21951219512195,5
"srsf10b","srsf10b",0.101313365811265,0.0822276325669861,0.595236881368881,1,0.106,0.019,0.403770387972683,0.0788551201957874,0.128414355160706,0.035115688636212,0.027771606309709,0.035266402403758,0,10.6382978723404,1.95091252359975,3.57142857142857,1.36986301369863,1.42857142857143,1.21951219512195,0
"UTP14C","UTP14C",0.345097562506252,0.10127582753768,0.597440592920884,1,0.106,0.017,0.523046914888132,0.0692354463840167,0,0.100282797488919,0.155295991057755,0.0757460990758976,1.49207568864905,10.6382978723404,1.57331655129012,0,1.36986301369863,2.85714285714286,1.21951219512195,15
"enoph1","enoph1",0.147016980820566,0.0832665936994051,0.601528507890946,1,0.106,0.018,0.590365413871037,0.0692596974219494,0.183850698301902,0,0,0.185643056149075,0,10.6382978723404,1.82504719949654,3.57142857142857,0,0,3.65853658536585,0
"trib3","trib3",0.175027712920619,0.123088087886077,0.60212757336623,1,0.128,0.015,0.609206919658179,0.0637609631608609,0,0.0909714950791651,0,0,0.461254612546125,12.7659574468085,1.63624921334172,0,2.73972602739726,0,0,5
"PDE5A (1 of many)","PDE5A (1 of many)",0.96035060630149,-0.300300536410992,0.602318629455089,1,0,0.224,0,1.45685905942165,0.662631710389407,1.58854936028194,0.885690518165246,2.12872359585218,0,0,23.4738829452486,10.7142857142857,19.1780821917808,12.8571428571429,26.8292682926829,0
"bzw2","bzw2",1.78274724319044,-0.424333592412547,0.60401045592784,1,0,0.365,0,2.27533338749627,2.19353312110742,2.13500302532371,1.88276551167313,2.29956901942072,1.69302663731186,0,37.0044052863436,33.9285714285714,35.6164383561644,31.4285714285714,36.5853658536585,25
"ndufv3","ndufv3",2.03879020149051,-0.31677844693942,0.608729444124839,1,0.17,0.441,0.873875609715994,2.80475959331743,2.64762461773503,1.93503153844456,2.11759004060899,2.18226812503786,1.71038188557368,17.0212765957447,46.5072372561359,30.3571428571429,27.3972602739726,34.2857142857143,31.7073170731707,35
"pknox1.2","pknox1.2",0.113732423065517,0.0837864793362772,0.608814388342166,1,0.106,0.017,0.493685559281666,0.0647159938248143,0,0.0499585344164344,0.090049550608626,0.0977173233270794,0,10.6382978723404,1.82504719949654,0,1.36986301369863,2.85714285714286,1.21951219512195,0
"atp6ap1lb","atp6ap1lb",2.53070805440247,-0.307644709025904,0.610471044940772,1,0.106,0.389,0.762946667172248,2.40355540331058,3.8954584701544,4.00888573632875,1.48134734974385,1.68114597333924,3.48161678076818,10.6382978723404,39.3958464443046,48.2142857142857,47.945205479452,22.8571428571429,28.0487804878049,45
"foxp4","foxp4",0.159242248165709,0.12413029746452,0.613972355647042,1,0.128,0.014,1.03632894661118,0.0783667905487862,0,0,0,0,0,12.7659574468085,1.63624921334172,0,0,0,0,0
"ing3","ing3",0.177600280453226,0.104395954873924,0.614274421386061,1,0.128,0.015,0.63864219745566,0.0740744195071767,0,0.189405156589703,0.183451308678032,0.157628880942014,0,12.7659574468085,1.38451856513531,0,2.73972602739726,4.28571428571429,2.4390243902439,0
"tegt","tegt",3.79088352479141,-0.32841615101963,0.614961717220565,1,0.34,0.555,1.9501492461943,3.86371179792711,4.89481646605125,4.09184690991505,2.87900153791493,5.87999676207894,2.97666195345827,34.0425531914894,56.3876651982379,55.3571428571429,47.945205479452,47.1428571428571,58.5365853658537,30
"pdlim1","pdlim1",0.220677433218986,0.164154252838506,0.616594270696589,1,0.149,0.011,1.05360250787614,0.0327653914724278,0.180204532143983,0.0330884785917544,0.197012056815095,0.0480690656335022,0,14.8936170212766,0.943989930774072,3.57142857142857,1.36986301369863,2.85714285714286,1.21951219512195,0
"zgc:77752","zgc:77752",0.179013115112895,0.084306635394819,0.618247202724654,1,0.106,0.016,0.637697970617224,0.0819236924126495,0.130725789583769,0,0.0595734540688669,0,0.343170899107756,10.6382978723404,1.76211453744493,1.78571428571429,0,1.42857142857143,0,5
"ndufb6","ndufb6",2.38022655258029,-0.411417210403106,0.618500865060009,1,0.128,0.467,0.734126341246248,3.15182264596337,3.3035104669325,2.99689701464883,1.7303943328366,2.84791853983236,1.89691652660215,12.7659574468085,48.3322844556325,39.2857142857143,42.4657534246575,30,41.4634146341463,30
"ndufc2","ndufc2",2.91678773271525,-0.326766414490255,0.618672672655312,1,0.277,0.505,1.58278908416705,3.5373795935967,2.56375856628054,2.66679981291333,2.32450751208973,3.56264064638741,4.17963891357199,27.6595744680851,52.4858401510384,35.7142857142857,38.3561643835616,42.8571428571429,41.4634146341463,45
"tceb3","tceb3",0.15805017120884,0.145089722135847,0.62068801771204,1,0.149,0.012,0.764542248253445,0.0601635856676323,0.0833666800053355,0,0.162379002606648,0.0358996819288181,0,14.8936170212766,1.19572057898049,1.78571428571429,0,2.85714285714286,1.21951219512195,0
"gnao1b","gnao1b",1.76911307133075,-0.317394969770293,0.621366589337579,1,0,0.232,0,1.46701107148533,1.76666156387658,1.75981618448688,2.32217762551559,1.82178257104236,3.24634248290854,0,22.7816236626809,25,23.2876712328767,31.4285714285714,21.9512195121951,30
"si:ch211-276a17.5","si:ch211-276a17.5",2.23316796877102,-0.313505121594451,0.62342162174875,1,0.085,0.357,0.416912507833961,2.23273991260063,2.77375142128486,2.56564287783794,1.63104457666782,1.97702053402868,4.03506395114321,8.51063829787234,36.1862806796727,32.1428571428571,35.6164383561644,25.7142857142857,34.1463414634146,50
