"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M1","M3","M4","S","UV","pctL","pctM1","pctM3","pctM4","pctS","pctUV"
"swt1","swt1",0.310237434125995,0.0417555687564694,0.886682804643238,1,0.129,0.073,0.354469833808502,0.0843511707942506,0.318828036408269,0.461156370075219,0.502993390821361,0.139625802848366,7.48898678414097,1.78571428571429,5.47945205479452,12.8571428571429,9.75609756097561,5
"kmt2e","kmt2e",0.186861187685703,0.0688872135017509,0.886801115486474,1,0.114,0.038,0.178686021044442,0.174320631418963,0,0.384347516683683,0.0982618433177849,0.285551113649343,4.02769037130271,3.57142857142857,0,11.4285714285714,2.4390243902439,5
"rab6a","rab6a",0.532476315671458,-0.0219467477247057,0.886889563085361,1,0.114,0.127,0.588711333478167,0.579253576414532,0.378728509620254,0.588296239694814,0.714802672364115,0.345065562456867,12.9641283826306,10.7142857142857,8.21917808219178,11.4285714285714,14.6341463414634,5
"hspb1","hspb1",0.548139012223369,0.0342945948172253,0.887336077121691,1,0.129,0.098,0.458328276420888,0.234659986329191,0.667013747332553,0.55495486996807,0.688407334106613,0.685469859182897,9.81749528005035,5.35714285714286,10.958904109589,12.8571428571429,10.9756097560976,10
"sec14l8","sec14l8",0.291884452308378,0.0694156150992501,0.887391598861464,1,0.114,0.037,0.164787198400648,0.148262612763114,0.232503864156814,0.472819010049341,0.447382914831009,0.285551113649343,3.58716173694147,3.57142857142857,2.73972602739726,11.4285714285714,7.31707317073171,5
"brms1la","brms1la",0.257764965320731,0.0710024972095642,0.887492282146007,1,0.114,0.036,0.179679160829599,0.184963898577124,0.107778364571096,0.442224031430967,0.25430083198388,0.377643504531722,3.65009439899308,3.57142857142857,1.36986301369863,11.4285714285714,3.65853658536585,5
"mab21l1","mab21l1",0.477630925865975,0.0322450994168559,0.887501267747795,1,0.114,0.098,0.493758349682497,0.283932120302472,0.602733231899451,0.701449780759013,0.384551050188198,0.399361022364217,10.3209565764632,3.57142857142857,8.21917808219178,11.4285714285714,7.31707317073171,5
"pdhb","pdhb",0.622985502678,-0.0232051883637338,0.888351838923964,1,0.086,0.116,0.529782021950797,1.21326057577753,0.742678477549477,0.443407930064452,0.808784010725745,0,11.5166771554437,12.5,12.3287671232877,8.57142857142857,14.6341463414634,0
"mrpl54","mrpl54",0.895478356499892,0.0130544280182535,0.888821823635833,1,0.2,0.182,0.935939503826218,0.719691398072522,0.534134611637652,1.4473755661618,1.34931551434538,0.386413544955778,18.628067967275,12.5,8.21917808219178,20,24.390243902439,10
"lrit3a","lrit3a",0.786342478234914,0.0141264595671786,0.888845779482426,1,0.214,0.173,0.930212539268502,0.48762025593891,0.648044454102783,1.25355838720872,0.279483266085613,1.11913596680495,18.1875393329138,7.14285714285714,13.6986301369863,21.4285714285714,7.31707317073171,25
"rbm12b","rbm12b",0.271125381908249,0.0768427049428657,0.888865515624071,1,0.114,0.032,0.134327255978119,0.145529146943226,0.138027535287809,0.508333085466793,0.267259704515314,0.433275563258232,3.08370044052863,3.57142857142857,2.73972602739726,11.4285714285714,4.8780487804878,5
"elmod2","elmod2",0.260658075932628,0.0620432804969263,0.889021722661533,1,0.114,0.043,0.195969905307227,0.244663199781644,0.172483618364829,0.456850524885072,0.171940227465908,0.322040979791088,4.34235368156073,3.57142857142857,4.10958904109589,11.4285714285714,3.65853658536585,10
"si:ch1073-83n3.2","si:ch1073-83n3.2",0.340738849971398,0.0387145121806905,0.8890249648921,1,0.129,0.08,0.396993705619193,0.502338276417875,0.387006317137783,0.452212457731052,0.16625654007412,0.139625802848366,8.30711139081183,8.92857142857143,5.47945205479452,12.8571428571429,4.8780487804878,5
"cct3","cct3",0.55311057039136,0.0222916510528335,0.889060355144213,1,0.171,0.132,0.637543618246437,0.840648168750477,0.577086717141949,0.623828316472867,0.240321997878,0.399234603858429,13.5934550031466,14.2857142857143,12.3287671232877,17.1428571428571,7.31707317073171,10
"baz1a","baz1a",0.313395611349189,0.0768427049428657,0.889064630656127,1,0.114,0.031,0.13602522980428,0.171806719295267,0.065606466173306,0.60911077335593,0.296944064071859,0.600880415394492,3.08370044052863,3.57142857142857,1.36986301369863,11.4285714285714,3.65853658536585,10
"anp32a","anp32a",1.84960108986006,-0.0102565001671891,0.889176698908246,1,0.3,0.309,1.69089306412903,1.92054962805653,2.6243599735808,1.6086270135447,1.80314105084045,1.45003580900887,30.7111390811831,32.1428571428571,39.7260273972603,30,28.0487804878049,20
"CR936482.1","CR936482.1",0.293188157661212,0.0599468436703982,0.889258748317897,1,0.114,0.046,0.197863911091836,0.322292424687899,0.327392764218236,0.413142512658152,0.498437333311148,0,4.40528634361234,3.57142857142857,5.47945205479452,11.4285714285714,8.53658536585366,0
"cited4a","cited4a",0.489302667450893,-0.0232051883637338,0.88978617221376,1,0.071,0.117,0.595653124555147,0.442146747484791,0.517118678807199,0.424989526533683,0.281244474294172,0.674663453030367,12.3348017621145,7.14285714285714,8.21917808219178,7.14285714285714,6.09756097560976,10
"adipor2","adipor2",0.951342248939547,-0.0119761910467157,0.89021291784041,1,0.143,0.175,0.903232856853236,1.16083881566572,0.857395067833873,1.1424210830284,0.788210232744724,0.855955437511328,17.6211453744493,19.6428571428571,15.0684931506849,14.2857142857143,18.2926829268293,10
"use1","use1",0.274812763568891,0.0495300828121426,0.890262448640982,1,0.114,0.059,0.271843384252588,0.54926679516611,0.349050818096565,0.442815901969262,0.0358996819288181,0,6.10446821900566,8.92857142857143,6.84931506849315,11.4285714285714,1.21951219512195,0
"zmynd8","zmynd8",0.165495392422473,0.0731222648289626,0.890354899466695,1,0.114,0.034,0.149661514621086,0.0640959901548559,0.217460569007479,0.342201686534713,0.219552594216703,0,3.33543108873505,1.78571428571429,4.10958904109589,11.4285714285714,4.8780487804878,0
"spag1a","spag1a",0.714565741845849,0.0166858437202287,0.890393842719255,1,0.214,0.179,0.853560794431073,0.725263929538228,0.83747472067123,1.04787884280933,0.823216163625237,0,18.3763373190686,12.5,16.4383561643836,21.4285714285714,18.2926829268293,0
"otub1b","otub1b",0.556635302436743,-0.02696119372802,0.890467141617139,1,0.086,0.102,0.502214541596121,0.411620801423428,0.383476056040785,0.392303307732417,0.42039771991612,1.22979938791158,10.3838892385148,8.92857142857143,6.84931506849315,8.57142857142857,9.75609756097561,15
"pcdh10b","pcdh10b",0.242707266602425,0.0651961995565419,0.890534090056377,1,0.114,0.042,0.192707568952767,0.360798548547931,0.321949652018772,0.383249736578717,0.197538093516364,0,4.09062303335431,5.35714285714286,5.47945205479452,11.4285714285714,4.8780487804878,0
"lamp1","lamp1",0.476780456872415,0.0361873437899527,0.89057765962519,1,0.114,0.084,0.379453466513271,0.731726541753064,0.246219517448298,0.515817743161821,0.30199561317514,0.685469859182897,8.55884203901825,12.5,4.10958904109589,11.4285714285714,6.09756097560976,10
"cdc14ab","cdc14ab",0.337133951412381,-0.0249888065008157,0.890762866693567,1,0.086,0.101,0.488568337066643,0.104152389565226,0.460523901418427,0.313985003221665,0.370022963552984,0.285551113649343,10.6985525487728,3.57142857142857,6.84931506849315,8.57142857142857,6.09756097560976,5
"cdh2","cdh2",0.278835711158231,0.0547248996892466,0.890806546110772,1,0.114,0.049,0.21054055267191,0.0611545988258317,0.361758216673895,0.434445672671103,0.178129743613052,0.426985482493595,4.97168030207678,1.78571428571429,5.47945205479452,11.4285714285714,4.8780487804878,5
"ewsr1a","ewsr1a",1.24049118971554,0.0117367137308407,0.890881586798642,1,0.186,0.223,1.11019667196654,0.758030417272429,1.50032838933593,1.28238807337753,1.44267668028005,1.34932690606073,22.2781623662681,14.2857142857143,26.027397260274,18.5714285714286,28.0487804878049,10
"gcdha","gcdha",0.533204969251561,-0.0236931122572879,0.890939283845447,1,0.1,0.114,0.528764599678053,0.351831443679942,0.566347119365924,0.732347253788791,0.352832856748701,0.667106542247955,11.7054751415985,7.14285714285714,10.958904109589,10,8.53658536585366,15
"foxo4","foxo4",0.890887393080127,-0.0170001796911917,0.891177698367522,1,0.171,0.175,0.875601631072466,1.04894826531636,0.934862634885482,0.813335342402558,1.02789436953355,0.64468211527035,17.7470106985525,12.5,15.0684931506849,17.1428571428571,20.7317073170732,10
"ube2a","ube2a",0.603312749874279,-0.0124339617116105,0.891249000103389,1,0.186,0.176,0.901691881909812,0.417480954753792,0.949788432013819,0.810417645339723,0.400871782380161,0.139625802848366,18.6910006293266,7.14285714285714,16.4383561643836,18.5714285714286,8.53658536585366,5
"bhlhe23","bhlhe23",0.577597276530375,0.0347308078804291,0.891688441939425,1,0.114,0.088,0.423658465104765,0.713688445999336,0.587431319011651,0.531154624329321,0.56598407561826,0.643666729118915,8.74764002517306,14.2857142857143,6.84931506849315,11.4285714285714,8.53658536585366,10
"ube2ql1","ube2ql1",0.41553230701295,-0.0185763855729355,0.891833296371306,1,0.143,0.139,0.680172294722537,0.367299568167231,0.425900849663645,0.613444347013357,0.406376782510928,0,14.8521082441787,5.35714285714286,8.21917808219178,14.2857142857143,9.75609756097561,0
"gnb2l1","gnb2l1",2.64742213997977,0.0135161875010784,0.892042120772982,1,0.386,0.369,2.1809061591206,2.28771982967484,3.44052182377176,2.50462899706307,3.12041525852031,2.35034077172805,36.7526746381372,30.3571428571429,41.0958904109589,38.5714285714286,42.6829268292683,30
"si:ch211-255i3.4","si:ch211-255i3.4",0.46919110587868,0.0407408553259229,0.892272814670178,1,0.114,0.08,0.34355260537723,0.607440390572606,0.503922992054498,0.529532664496855,0.362731692178826,0.467966290592065,7.80365009439899,8.92857142857143,9.58904109589041,11.4285714285714,8.53658536585366,10
"stat1a","stat1a",0.352367427891085,0.0479768855027429,0.892600449963355,1,0.114,0.059,0.265938243907959,0.588974723455338,0.22250368022018,0.493106474411787,0.543681445351247,0,5.66393958464443,8.92857142857143,5.47945205479452,11.4285714285714,9.75609756097561,0
"atg13","atg13",0.726659746903441,-0.0171596202828265,0.892703026000653,1,0.129,0.151,0.71111995976164,0.586525531972676,0.220993464806905,0.704355906216982,1.5740277057822,0.562935912880249,14.9779735682819,12.5,4.10958904109589,12.8571428571429,29.2682926829268,10
"pfdn5","pfdn5",0.433453614739176,-0.0249888065008157,0.89273836316489,1,0.057,0.105,0.497759450728336,0.350871812553122,0.289389384675551,0.203698862716971,0.215152496880321,1.04384968088075,10.9502831969792,7.14285714285714,6.84931506849315,5.71428571428571,6.09756097560976,15
"rmnd5b","rmnd5b",0.411146200610307,0.0464260968745515,0.892749482340375,1,0.114,0.062,0.247558888491654,0.29262939419704,0.541771812470505,0.506932202256011,0.267466278374683,0.610518627871951,6.10446821900566,5.35714285714286,9.58904109589041,11.4285714285714,3.65853658536585,10
"id1","id1",1.41152626487387,0.0363964223915195,0.892826880938736,1,0.257,0.212,1.52989518104369,1.37801531327218,2.14240913935073,1.61608896461682,1.51719787731049,0.285551113649343,21.5859030837004,21.4285714285714,20.5479452054795,25.7142857142857,18.2926829268293,5
"auts2a","auts2a",0.327156134335767,0.0795086622669854,0.892992631174444,1,0.114,0.028,0.113832522157459,0.0739120151371807,0.127364342431304,0.535689407138769,0.22316791002549,0.888970609124398,2.6431718061674,1.78571428571429,2.73972602739726,11.4285714285714,4.8780487804878,10
"CDHR1 (1 of many)","CDHR1 (1 of many)",0.713571553177047,0.0297655543825261,0.89305474977373,1,0.1,0.103,0.472093195108729,0.522931406506556,1.05444786131913,0.718445353888658,0.629459114569757,0.88405238766945,10.1321585903084,8.92857142857143,12.3287671232877,10,12.1951219512195,15
"sepw2a","sepw2a",0.215616788625277,0.0500483518053447,0.893238284973498,1,0.114,0.057,0.280898250010699,0.0860585197934595,0.049169526694136,0.481126275682795,0.192449791557517,0.203998368013056,6.16740088105727,1.78571428571429,1.36986301369863,11.4285714285714,2.4390243902439,5
"cbx5","cbx5",0.972932003685827,-0.0169495583137734,0.893547940826019,1,0.143,0.155,0.753454548270671,0.930178547331249,0.857574750601249,0.681997752609683,1.0285581411811,1.58582828212101,15.3555695405916,14.2857142857143,15.0684931506849,14.2857142857143,18.2926829268293,25
"efr3a","efr3a",0.938268478862927,0.0145854910188927,0.893679400688333,1,0.2,0.172,0.853079155050696,1.04502802302042,1.02516107620217,0.950270139037898,0.879535475293672,0.876537004572704,17.4952800503461,14.2857142857143,16.4383561643836,20,15.8536585365854,10
"saga","saga",1.80490882720996,-0.0107592191517394,0.893841283480721,1,0.243,0.229,1.52137572342563,1.41917072592057,2.33620503213291,1.59039117721273,2.19821216448589,1.76409814008202,22.8445563247325,23.2142857142857,20.5479452054795,24.2857142857143,24.390243902439,25
"eif4a1b","eif4a1b",1.54358104154967,-0.0113470433700412,0.894086210345609,1,0.229,0.258,1.3490140758749,1.44441686408869,1.17515285104775,1.395176639199,1.40646771040587,2.49125810868183,26.117054751416,23.2142857142857,20.5479452054795,22.8571428571429,24.390243902439,30
"rnf145a","rnf145a",0.55355053197728,0.0215465009919278,0.894099819920363,1,0.143,0.144,0.717098723505642,0.276807308420114,0.739701886807117,1.11718548604033,0.470509787090476,0,15.29263687854,5.35714285714286,10.958904109589,14.2857142857143,9.75609756097561,0
"srrm2","srrm2",1.15867161977157,0.0129034048359078,0.894131652985309,1,0.229,0.194,0.970743051835969,1.62779496220301,1.22863486599562,1.1808171904155,0.898580590839381,1.04545905733993,19.5091252359975,19.6428571428571,19.1780821917808,22.8571428571429,17.0731707317073,20
"TMEM216","TMEM216",1.19002847760244,-0.0112487125358708,0.894436239218391,1,0.2,0.201,1.02007182001903,1.7193941917268,0.749878884650272,1.11038879644304,1.39722569979706,1.14321147297841,20.3901825047199,25,10.958904109589,20,19.5121951219512,20
"si:ch73-31d8.2","si:ch73-31d8.2",0.328232222736654,0.0464260968745515,0.894705576232254,1,0.114,0.061,0.280890468850376,0.41077905454132,0.463049496858597,0.613919223367641,0.200755092801989,0,6.23033354310887,7.14285714285714,6.84931506849315,11.4285714285714,3.65853658536585,0
"dhtkd1","dhtkd1",0.229041765655955,0.0811116548624416,0.894772688085311,1,0.114,0.026,0.127139980521718,0,0.211434963019174,0.49685854331852,0.103876677608343,0.434940429467974,2.70610446821901,0,2.73972602739726,11.4285714285714,1.21951219512195,10
"pik3ip1","pik3ip1",1.21749915997823,-0.0169018108026032,0.895141017137532,1,0.2,0.171,1.1040451629542,1.40935988780383,1.39408279924598,1.11657225395643,0.60213075199338,1.67880410391557,17.3694147262429,19.6428571428571,17.8082191780822,20,8.53658536585366,25
"mbd3b","mbd3b",0.369523342952559,0.0438467815420636,0.895454549153235,1,0.114,0.064,0.278820472654656,0.502652495888508,0.43260086724658,0.426995425290566,0.32354554410979,0.252525252525253,6.35619886721208,7.14285714285714,6.84931506849315,11.4285714285714,6.09756097560976,5
"rorcb","rorcb",0.643658503012793,0.0250013022054172,0.895582813957697,1,0.157,0.113,0.556669363936408,0.934565414474984,0.261424845424091,0.764548052492338,0.524551184335619,0.820192157413319,11.5166771554437,12.5,8.21917808219178,15.7142857142857,9.75609756097561,10
"usp9","usp9",0.398758687114559,-0.0240011520995432,0.895766574245069,1,0.086,0.107,0.503121560738634,0.678143685204125,0.432912229725108,0.362438929488716,0.415935717530773,0,11.0132158590308,10.7142857142857,6.84931506849315,8.57142857142857,10.9756097560976,0
"gpr146","gpr146",0.661938106000037,-0.0217399866364058,0.895799133444377,1,0.1,0.113,0.546809679151988,1.08150499810969,0.588080046801929,0.577014334137678,0.283689401994579,0.894530175804358,11.5796098174953,12.5,9.58904109589041,10,6.09756097560976,10
"EPB41L2","EPB41L2",0.541962964021698,-0.0240011520995432,0.895853714011048,1,0.086,0.107,0.479952673747697,0.1616162554835,0.504269999676116,0.371582569248142,0.928996784864741,0.805359501109994,10.6356198867212,3.57142857142857,9.58904109589041,8.57142857142857,17.0731707317073,10
"kif5ba","kif5ba",0.544524043442307,0.0402338844658883,0.896013826066557,1,0.129,0.079,0.357945338663186,0.379429172170912,0.393472110909316,0.652705517629475,0.644694004203106,0.838898117077848,7.99244808055381,7.14285714285714,4.10958904109589,12.8571428571429,9.75609756097561,10
"srpr","srpr",0.814981662975408,-0.0192932029346788,0.896394469858708,1,0.086,0.115,0.480743245380603,0.944822927889595,0.82913103558378,0.340193087889382,0.858362186792323,1.43663749431676,11.0132158590308,14.2857142857143,13.6986301369863,8.57142857142857,15.8536585365854,20
"echs1","echs1",0.622223235266653,-0.0125846452290721,0.896993583555514,1,0.143,0.17,0.835132748087121,0.4812888702817,0.615340597006055,0.665650374322033,0.720644429876433,0.415282392026578,17.9358086847074,7.14285714285714,9.58904109589041,14.2857142857143,14.6341463414634,5
"ddx3a","ddx3a",0.775526326946612,0.0180185055026783,0.897366164686778,1,0.186,0.153,0.716457732136489,0.802343236996569,0.886035639959573,0.861073591256273,0.791092530572616,0.596155230758154,15.29263687854,12.5,17.8082191780822,18.5714285714286,15.8536585365854,10
"CT956002.2","CT956002.2",0.212480186250883,0.0609945127028419,0.897368936014198,1,0.114,0.038,0.183720584203556,0.210463782191406,0.049169526694136,0.533203344575864,0.298323879840335,0,3.9647577092511,3.57142857142857,1.36986301369863,11.4285714285714,4.8780487804878,0
"rbmx","rbmx",0.424397916462467,0.0297655543825261,0.89755826526993,1,0.114,0.099,0.483866661673066,0.747317074916759,0.309710061831152,0.570029851596663,0.105865958183663,0.3295978905735,10.4468219005664,14.2857142857143,5.47945205479452,11.4285714285714,2.4390243902439,5
"rpl27","rpl27",5.10631874178775,-0.00998344398418316,0.898204660711433,1,0.657,0.57,4.25543221617936,5.58768713142232,4.27053934877867,4.93128922113169,5.5474016323858,6.04556290082866,57.0169918187539,57.1428571428571,50.6849315068493,65.7142857142857,62.1951219512195,55
"chmp1b","chmp1b",0.553285502793333,0.0267981931547241,0.898252485786274,1,0.143,0.105,0.486668009527248,0.449628257606096,0.463243023504124,0.899011680397324,0.327723105666568,0.693438940058638,10.824417872876,8.92857142857143,9.58904109589041,14.2857142857143,6.09756097560976,15
"stau1","stau1",0.582966924876808,-0.0214642386682998,0.89825576676993,1,0.114,0.122,0.611675285135464,0.906410819672645,0.372217656106344,0.59174292280081,0.554500252999456,0.461254612546125,12.5235997482694,14.2857142857143,6.84931506849315,11.4285714285714,10.9756097560976,5
"cbx7a","cbx7a",0.280956347497933,0.0479768855027429,0.898353057052346,1,0.114,0.058,0.252192011805223,0.411485163077464,0.037356504327751,0.504687561859589,0.255801597280798,0.224215246636771,5.97860289490245,7.14285714285714,1.36986301369863,11.4285714285714,6.09756097560976,5
"si:ch211-198m17.1","si:ch211-198m17.1",0.355419278835084,0.0341701973672128,0.898419280479348,1,0.114,0.084,0.393118288299861,0.169425199798795,0.396844727397291,0.668122165565856,0.505005291948704,0,8.62177470106985,3.57142857142857,6.84931506849315,11.4285714285714,9.75609756097561,0
"matr3l1.1.1","matr3l1.1.1",0.318973295438227,0.0423023796906895,0.898510806285459,1,0.114,0.064,0.269963781067862,0.454215471226634,0.150019297180126,0.540901700034581,0.498739523120161,0,6.5449968533669,7.14285714285714,2.73972602739726,11.4285714285714,8.53658536585366,0
"mest","mest",0.380297736456982,0.0371974448859379,0.898649300378761,1,0.129,0.081,0.393274264250117,0.760185280135669,0.210725017892462,0.493020336150962,0.424581520312684,0,8.30711139081183,12.5,4.10958904109589,12.8571428571429,7.31707317073171,0
"hmgb3a","hmgb3a",1.02679048977182,0.0157617746539912,0.898820093405812,1,0.229,0.201,1.20248224232753,0.851634725850792,0.942482839652762,1.12472271310262,1.5424025250531,0.497017892644135,20.5160478288232,14.2857142857143,16.4383561643836,22.8571428571429,21.9512195121951,5
"ywhabl","ywhabl",3.04909335357015,0.0148250693621565,0.899029748190631,1,0.471,0.417,2.6088015031584,3.65097034778618,2.6458300147529,2.82244812895598,1.80721469183416,4.75929543493329,42.35368156073,48.2142857142857,34.2465753424658,47.1428571428571,29.2682926829268,50
"yipf6","yipf6",0.569887647019559,-0.0235069588599325,0.89904872613915,1,0.071,0.104,0.464095694424711,0.73076094339229,0.952074937814826,0.437241426679576,0.835152879805949,0,10.0692259282568,12.5,13.6986301369863,7.14285714285714,14.6341463414634,0
"taf15","taf15",0.483220848489789,0.0282807731149468,0.899069399306846,1,0.114,0.102,0.454054195649486,0.45205434991648,0.32822169787895,0.55136699330508,0.686642371695141,0.426985482493595,10.3838892385148,7.14285714285714,5.47945205479452,11.4285714285714,14.6341463414634,5
"vps35","vps35",0.476716879907992,0.0331631479366868,0.899446449572356,1,0.114,0.084,0.36239317582211,0.561129439962025,0.30204585213129,0.490882481298847,0.358075762913684,0.785774567319995,8.49590937696665,8.92857142857143,5.47945205479452,11.4285714285714,7.31707317073171,15
"acaca","acaca",0.582098813915809,0.0279267065345223,0.899598446840726,1,0.114,0.114,0.493001811346715,0.869982264507927,0.893981383708984,0.578260134171521,0.474952112816984,0.182415176942722,11.3278791692889,14.2857142857143,13.6986301369863,11.4285714285714,9.75609756097561,5
"zc3h15","zc3h15",0.3267252659865,0.0428169153336338,0.89971059104623,1,0.114,0.063,0.266044121633829,0.337818707453227,0.533144044156951,0.440946660828397,0.382398061846593,0,6.23033354310887,7.14285714285714,8.21917808219178,11.4285714285714,6.09756097560976,0
"ccl34b.1","ccl34b.1",1.15805054242191,0.0170865389860146,0.899795136297646,1,0.171,0.153,0.846053821222763,1.13838777974583,0.756495826455042,1.07563855286457,1.40032696243102,1.73140031181225,15.2297042164884,12.5,12.3287671232877,17.1428571428571,20.7317073170732,20
"cx52.6","cx52.6",0.544539775251577,0.0397271704950767,0.899838532158985,1,0.114,0.067,0.377073955767283,0.326857868299507,0.533794983445865,0.704634777316501,0.603643927399397,0.721233139280906,6.73379483952171,3.57142857142857,4.10958904109589,11.4285714285714,9.75609756097561,10
"BX005309.1","BX005309.1",0.838156909154548,-0.0190481949706944,0.899909953889559,1,0.114,0.126,0.594127852153721,0.873017143042895,1.06276662006376,0.549633240802494,0.611812320483196,1.33758427838122,12.2089364380113,16.0714285714286,17.8082191780822,11.4285714285714,12.1951219512195,20
"picalmb","picalmb",0.405333235968599,0.0326600032719841,0.900308229634799,1,0.129,0.086,0.397810808929625,0.484458511919137,0.382662773841003,0.474427904353557,0.440114164243022,0.252525252525253,8.68470736312146,10.7142857142857,8.21917808219178,12.8571428571429,7.31707317073171,5
"GCA","GCA",0.603708582831147,0.0336665458833857,0.90042047886756,1,0.129,0.083,0.365611582575441,0.529377837347993,0.676031596022711,0.697048171711447,0.498226871817962,0.855955437511328,7.99244808055381,8.92857142857143,12.3287671232877,12.8571428571429,9.75609756097561,10
"spag7","spag7",1.25361369060949,0.0155891086200042,0.900452024814771,1,0.257,0.252,1.30084673648499,0.9503213516817,0.755786118650377,1.3428685670396,1.51273237907449,1.65912699072575,26.3687853996224,14.2857142857143,12.3287671232877,25.7142857142857,23.1707317073171,20
"pfdn6","pfdn6",0.514938429295221,0.0306499523439599,0.900859177278823,1,0.114,0.093,0.398364561931642,0.569049034554918,0.616911839678426,0.575260766799756,0.496768809548354,0.433275563258232,9.2511013215859,10.7142857142857,9.58904109589041,11.4285714285714,9.75609756097561,5
"fam43a","fam43a",0.765065653278391,-0.0192870009419786,0.90092923370882,1,0.129,0.131,0.653285902939816,0.274215926097816,0.633233789886319,0.743823588665261,1.01825992453202,1.26757478754912,13.0899937067338,5.35714285714286,12.3287671232877,12.8571428571429,19.5121951219512,10
"dbi","dbi",0.719228637434335,0.0323309221194655,0.900982688599867,1,0.129,0.106,0.478336475481557,0.288357791942151,0.686803204316463,0.702626234268283,1.38786360483997,0.771384513757583,10.4468219005664,5.35714285714286,9.58904109589041,12.8571428571429,17.0731707317073,15
"si:dkey-164f24.2","si:dkey-164f24.2",0.330831491922441,0.0382085673178867,0.901387451504084,1,0.114,0.076,0.36961811706896,0.574932264209494,0.199783266469853,0.539423462336789,0.301231841449547,0,7.9295154185022,10.7142857142857,4.10958904109589,11.4285714285714,4.8780487804878,0
"pho","pho",0.419157483157341,0.0402468805085934,0.902063432328414,1,0.114,0.064,0.300718817072498,0.262640048243247,0.611724065999738,0.421466740730581,0.287411376391333,0.630983850506651,6.41913152926369,3.57142857142857,9.58904109589041,11.4285714285714,4.8780487804878,10
"hmgn7","hmgn7",3.59247865359506,-0.00515797404026852,0.902311200734102,1,0.557,0.469,3.06823247712745,4.37995748773786,4.82405863652893,3.21833497752979,3.22141337939722,2.84287496324909,46.6960352422907,55.3571428571429,49.3150684931507,55.7142857142857,43.9024390243902,40
"polr2k","polr2k",0.506680574389398,0.0263044878867349,0.902408617962282,1,0.114,0.103,0.49470168305701,0.695994596526512,0.360788846235821,0.57597105167764,0.43588676967738,0.476740499162024,10.6356198867212,8.92857142857143,6.84931506849315,11.4285714285714,8.53658536585366,10
"bckdhbl","bckdhbl",0.354666857194717,0.0469427592471916,0.902416428835327,1,0.114,0.058,0.265317703103774,0.681907012423495,0.460484679503988,0.402854148340763,0.113439231783224,0.203998368013056,5.78980490874764,8.92857142857143,8.21917808219178,11.4285714285714,2.4390243902439,5
"pnn","pnn",0.503564120462399,0.0282807731149468,0.902966449612765,1,0.114,0.104,0.485712745710199,0.268909875665105,0.882941136589405,0.642372309958429,0.280194042305133,0.461254612546125,10.5726872246696,7.14285714285714,12.3287671232877,11.4285714285714,8.53658536585366,5
"knop1","knop1",0.933225434911366,0.0267684449730796,0.903225064331853,1,0.157,0.137,0.668084224855422,1.28291280354903,0.687144737543067,0.731038770998942,0.999003710080316,1.23116836244142,13.215859030837,19.6428571428571,13.6986301369863,15.7142857142857,15.8536585365854,25
"scrn2","scrn2",1.40307856129676,-0.00681433641973034,0.903472004937955,1,0.171,0.249,1.35627584629447,1.55755933770158,1.09022554406861,1.32539423466394,1.67412580083457,1.41489060421743,25.6135934550031,19.6428571428571,16.4383561643836,17.1428571428571,23.1707317073171,25
"ash1l","ash1l",0.380031762245952,0.0443621126537,0.903583306864589,1,0.114,0.061,0.271810939735443,0.201298524319397,0.467885909460603,0.507637383923733,0.691932013188172,0.139625802848366,5.91567023285085,3.57142857142857,6.84931506849315,11.4285714285714,10.9756097560976,5
"slc4a5","slc4a5",0.616872695585154,0.0256546136265626,0.903654901495593,1,0.143,0.102,0.585788451520556,0.274712171818917,0.42803037155302,0.713903940194209,0.851136141292249,0.847665097131971,10.3209565764632,5.35714285714286,5.47945205479452,14.2857142857143,13.4146341463415,15
"ppp2cb","ppp2cb",0.76235775094203,-0.0168963710680622,0.903686116645751,1,0.1,0.134,0.605829393883554,0.406045468815588,0.885521156476017,0.350064429714534,1.11231651873875,1.21436953802374,13.2787916928886,7.14285714285714,16.4383561643836,10,18.2926829268293,10
"arl6ip5b","arl6ip5b",2.17749950540433,0.0021794414729322,0.903712501320167,1,0.386,0.375,2.18204639711805,1.69230743929322,2.05905806791128,2.60307587466724,2.63239153406292,1.89611771937325,38.4518565135305,21.4285714285714,31.5068493150685,38.5714285714286,39.0243902439024,25
"ahcyl1","ahcyl1",0.393115748196158,0.0412741019651235,0.90380261518311,1,0.114,0.062,0.252620153874426,0.408189706321099,0.182861544939047,0.658410520213156,0.85661256382922,0,6.10446821900566,5.35714285714286,4.10958904109589,11.4285714285714,12.1951219512195,0
"fkbp4","fkbp4",0.615139037549769,-0.0195318709172459,0.904014804659525,1,0.114,0.126,0.618580680165901,0.401880813813875,0.508034674253861,0.376473780733676,0.607015333194331,1.17884894313697,12.8382630585274,8.92857142857143,9.58904109589041,11.4285714285714,12.1951219512195,20
"gdi1","gdi1",0.336401242214813,0.039733665203513,0.904127923184441,1,0.114,0.064,0.309632825326503,0.365264463468308,0.211890802307743,0.515668902430959,0.330399346106018,0.285551113649343,6.6079295154185,7.14285714285714,2.73972602739726,11.4285714285714,4.8780487804878,5
