"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"aldh6a1","aldh6a1",0.563530358838097,-0.0246926125903713,0.930750465980317,1,0.085,0.15,0.342837104143383,0.386331892047861,0.411981172776567,1.11297126638458,7.9295154185022,5.42635658914729,8.53658536585366,15
"ash1l","ash1l",0.363881702029255,0.055350095083165,0.930764057471769,1,0.11,0.05,0.271810939735443,0.352158052345041,0.691932013188172,0.139625802848366,5.91567023285085,5.42635658914729,10.9756097560976,5
"sbds","sbds",0.488730224233028,-0.0246926125903713,0.931235337506495,1,0.11,0.1,0.317419935978418,0.334212393493777,0.553878550901977,0.749410016557939,7.30018879798616,5.42635658914729,10.9756097560976,10
"gramd2a","gramd2a",1.0501802712896,-0.0143298255548249,0.931416894223115,1,0.171,0.15,0.878711605601955,1.03183402634581,0.917199806992271,1.37297564621838,16.8030207677785,16.2790697674419,17.0731707317073,15
"rab2a","rab2a",1.17457150235309,-0.0246926125903715,0.931448700403092,1,0.207,0.2,1.16274375650415,1.31465852762361,1.09813611291145,1.12274761237314,22.6557583385777,20.9302325581395,20.7317073170732,20
"tusc3","tusc3",0.57394742072532,0.0412653552014258,0.931641081043183,1,0.134,0.1,0.446499519953441,0.577687190664351,0.704261172856848,0.567341799426638,10.0692259282568,9.30232558139535,13.4146341463415,10
"vkorc1l1","vkorc1l1",0.384157631700938,0.055350095083165,0.931751408298876,1,0.11,0.05,0.219846508541407,0.209079558960226,0.680718976808525,0.426985482493595,4.78288231592196,4.65116279069767,10.9756097560976,5
"pdap1b","pdap1b",0.892446077188624,0.0384862890311601,0.931854583304146,1,0.146,0.15,0.937171448971684,0.870530148096284,0.765085906014618,0.99699680567191,18.628067967275,16.2790697674419,14.6341463414634,15
"phf5a","phf5a",0.37820817671391,0.055350095083165,0.93264880204268,1,0.11,0.05,0.286140029557244,0.279820067239135,0.603701710951503,0.343170899107756,6.23033354310887,4.65116279069767,10.9756097560976,5
"per3","per3",1.60632143333323,0.0313968540606721,0.932660495293565,1,0.232,0.3,0.994512167903698,1.43220124830189,1.92517189468644,2.07340042244088,20.1384518565135,23.2558139534884,23.1707317073171,30
"mrpl36","mrpl36",1.27071478342961,-0.0048899852941918,0.932784055519229,1,0.207,0.2,0.98611579003484,1.47948542581891,1.30733795880737,1.30991995905732,19.7608558842039,20.1550387596899,20.7317073170732,20
"tecrb","tecrb",0.626497170871173,0.0518474645319627,0.933279151698639,1,0.146,0.1,0.517563731165722,0.665536169220737,0.58756102124538,0.735327761852854,10.5726872246696,10.8527131782946,14.6341463414634,10
"olfm1b","olfm1b",0.696497602259534,-0.0246926125903713,0.933991565417726,1,0.085,0.15,0.584129275598086,0.776192928611102,0.667856699605622,0.757811505223327,11.5796098174953,13.1782945736434,8.53658536585366,15
"pip5k1cb","pip5k1cb",0.860908538439196,0.0384862890311601,0.934627209401823,1,0.159,0.1,0.868578045346203,0.796241351986702,0.931023240786121,0.84779151563776,17.3064820641913,13.1782945736434,15.8536585365854,10
"lrp12","lrp12",0.312236038746369,0.055350095083165,0.935455485744717,1,0.11,0.05,0.284421871606296,0.131614506945403,0.62890940842072,0.203998368013056,6.16740088105727,3.87596899224806,10.9756097560976,5
"CDHR1 (1 of many)","CDHR1 (1 of many)",0.702329183330518,-0.0246926125903713,0.93549146475593,1,0.122,0.15,0.472093195108729,0.823712035974137,0.629459114569757,0.88405238766945,10.1321585903084,10.8527131782946,12.1951219512195,15
"asap1b","asap1b",1.62448804041908,0.0222643704973996,0.935722501281255,1,0.256,0.2,0.974857845412493,1.43819734944451,2.00673184127575,2.07816512554358,19.4461925739459,24.031007751938,25.609756097561,20
"tfap2a","tfap2a",0.561480886072709,0.0412653552014258,0.935755402196293,1,0.122,0.1,0.253237431528118,0.399446449761474,0.995542094031946,0.5976975689693,5.66393958464443,6.2015503875969,12.1951219512195,10
"eif5a","eif5a",0.738564120318228,-0.0138816964861557,0.935788344035934,1,0.122,0.15,0.850029718654447,0.615510307810238,0.654549329738196,0.83416712507003,17.4952800503461,10.8527131782946,12.1951219512195,15
"gatsl2","gatsl2",0.381435668363693,0.055350095083165,0.935829489297289,1,0.11,0.05,0.197501352906288,0.492274472264087,0.631968480271343,0.203998368013056,4.40528634361234,7.75193798449612,10.9756097560976,5
"oaz2b","oaz2b",0.703072984652353,0.0518474645319627,0.935878207987058,1,0.11,0.05,0.880855329479466,0.555992039708789,0.80434234212247,0.571102227298686,15.607300188798,10.077519379845,10.9756097560976,5
"hars","hars",0.365326146672789,0.055350095083165,0.935991107369222,1,0.11,0.05,0.286866302353236,0.317104482127092,0.674918625268108,0.182415176942722,6.23033354310887,6.2015503875969,10.9756097560976,5
"cd2bp2","cd2bp2",0.398444983885773,0.055350095083165,0.936007923284201,1,0.11,0.05,0.266642619767323,0.467441311004687,0.500758459903887,0.358937544867193,6.10446821900566,9.30232558139535,10.9756097560976,5
"ssna1","ssna1",0.333871578146473,0.055350095083165,0.936031762341952,1,0.11,0.05,0.21799352703442,0.238389833518791,0.520165407165485,0.358937544867193,4.90874764002517,3.87596899224806,10.9756097560976,5
"calm3a","calm3a",2.96265858505815,0.00920893908530984,0.936216348129153,1,0.305,0.35,3.69442589593328,3.43053450190577,1.93514836407198,2.79052557832156,50.8495909376967,41.0852713178295,30.4878048780488,35
"coq10b","coq10b",0.627215735554235,-0.035163912457667,0.936467372390719,1,0.11,0.15,0.508572287526392,0.429324795248509,0.708561462241341,0.862404397200697,10.9502831969792,6.97674418604651,10.9756097560976,15
"zgc:195173","zgc:195173",1.41235761024303,-0.0143298255548249,0.936476105457929,1,0.146,0.2,1.54863688391153,1.64525373664561,1.12363356936151,1.33190625105347,19.4461925739459,20.1550387596899,14.6341463414634,20
"hpca","hpca",0.642798206343954,-0.0246926125903713,0.936730231878059,1,0.11,0.15,0.338425445313542,0.476594105353017,0.727576862736495,1.02859641197276,7.61485210824418,7.75193798449612,10.9756097560976,15
"psmc4","psmc4",0.461011956031902,0.055350095083165,0.936933236401631,1,0.11,0.05,0.580434834294405,0.393866947081494,0.584194929102367,0.285551113649343,12.586532410321,6.97674418604651,10.9756097560976,5
"uqcrq","uqcrq",7.98922283190327,0.0313968540606719,0.937454354730313,1,0.768,0.8,7.50799950253398,6.19611727255668,9.01962715050043,9.23314740202199,74.197608558842,66.6666666666667,76.8292682926829,80
"CU694197.1","CU694197.1",1.81891814453081,0.00374532273016204,0.937461336233141,1,0.232,0.25,2.06648138438717,2.15524055242699,1.21599444921643,1.83795619209266,36.6897419760856,30.2325581395349,23.1707317073171,25
"chchd1","chchd1",0.480283853396113,-0.0246926125903713,0.9375218752297,1,0.11,0.15,0.380349703730694,0.259964045551574,0.69343437308319,0.587387291218992,8.37004405286344,4.65116279069767,10.9756097560976,15
"med19a","med19a",0.373470592102723,0.055350095083165,0.937577646373051,1,0.11,0.05,0.435766392097766,0.257774849001439,0.596342759298633,0.203998368013056,9.37696664568911,6.2015503875969,10.9756097560976,5
"supt6h","supt6h",0.480900579546564,0.055350095083165,0.937961168463887,1,0.11,0.05,0.516456622710539,0.473866482231549,0.590108314136413,0.343170899107756,10.9502831969792,6.97674418604651,10.9756097560976,5
"tceb2.1","tceb2.1",0.897939913372895,-0.0143298255548249,0.937995434352066,1,0.159,0.2,0.869431988103683,0.875934700548316,0.915834774512836,0.930558190326747,18.5022026431718,15.5038759689922,15.8536585365854,20
"mpp6b","mpp6b",0.618065007594396,-0.0138816964861557,0.938093406746472,1,0.122,0.15,0.375796419732041,0.528586437297328,0.769281547125571,0.798595626222646,7.99244808055381,10.077519379845,12.1951219512195,15
"CR361564.1","CR361564.1",1.41921032639357,0.0313968540606721,0.938241165349224,1,0.22,0.15,1.13585704451165,0.870935245776149,1.884217419615,1.78583159567148,18.4392699811202,13.1782945736434,21.9512195121951,15
"stx12","stx12",0.539679955989991,0.055350095083165,0.938271304232364,1,0.11,0.05,0.622794976563107,0.616115255232614,0.49209359558597,0.427715996578272,13.0899937067338,10.8527131782946,10.9756097560976,5
"NUPR2","NUPR2",0.840086913168812,-0.0138816964861557,0.938346041559052,1,0.122,0.15,0.899997287901996,0.965453169091103,0.638967584454051,0.855929611228099,17.4952800503461,14.7286821705426,12.1951219512195,15
"si:ch211-206k20.5","si:ch211-206k20.5",0.572983899383852,0.055350095083165,0.938506249508322,1,0.11,0.05,0.529473556811263,0.784519543133089,0.632876935134188,0.345065562456867,11.2020138451857,13.1782945736434,10.9756097560976,5
"ap3m2","ap3m2",0.406064436847567,0.055350095083165,0.938877265633402,1,0.11,0.05,0.437390305253849,0.199685524087808,0.595025055303514,0.392156862745098,10.1321585903084,3.10077519379845,10.9756097560976,5
"vma21","vma21",1.07399113296654,-0.00407332538763583,0.939294623421403,1,0.183,0.2,0.974794078097403,1.20429724025018,0.953331837015873,1.16354137650268,19.6349905601007,20.1550387596899,18.2926829268293,20
"psma1","psma1",0.731066699340791,-0.0138816964861557,0.939626470059329,1,0.134,0.15,0.89693238417658,0.681282879600817,0.540194414404218,0.805857119181549,19.5720578980491,13.1782945736434,13.4146341463415,15
"myl12.2","myl12.2",0.552973249059987,0.055350095083165,0.939651602919636,1,0.11,0.05,0.808756376599255,0.564051652358037,0.614869720645884,0.224215246636771,16.4883574575205,11.6279069767442,10.9756097560976,5
"ier5","ier5",0.864868387271033,-0.00407332538763583,0.9396758665883,1,0.171,0.2,0.742497156382046,0.472942472693356,0.985215126297039,1.25881879371169,14.3486469477659,7.75193798449612,17.0731707317073,20
"rps13","rps13",3.61734207127787,0.0254971319334838,0.939766446253927,1,0.549,0.5,3.15083802476284,3.26848663350844,3.96440853547776,4.08563509136243,47.5770925110132,41.0852713178295,54.8780487804878,50
"zgc:92140","zgc:92140",0.556996625789747,-0.0138816964861557,0.93981848379397,1,0.11,0.1,0.393931623800168,0.499781413483849,0.731040494003487,0.603232971871485,8.93643801132788,10.077519379845,10.9756097560976,10
"st13","st13",0.927924148846475,-0.0138816964861557,0.939993490327903,1,0.122,0.15,0.887169010357709,1.47573699810073,0.635025858628288,0.71376472829917,17.998741346759,22.4806201550388,12.1951219512195,15
"farp2","farp2",0.825819418844587,-0.0138816964861557,0.940050535710113,1,0.134,0.1,0.639656606322177,0.902686639944259,0.660581857591602,1.10035257152031,12.7123977344242,14.7286821705426,13.4146341463415,10
"rgs9b","rgs9b",0.369986803316254,0.055350095083165,0.94028847003627,1,0.11,0.05,0.279631183786136,0.430105991179122,0.63058423545139,0.139625802848366,6.41913152926369,7.75193798449612,10.9756097560976,5
"nxnl1","nxnl1",0.484455328816052,0.055350095083165,0.940320904158587,1,0.11,0.05,0.678016532562191,0.511745014174813,0.552823532681832,0.195236235845373,14.0339836375079,7.75193798449612,10.9756097560976,5
"otx5","otx5",0.719169589179551,0.0412653552014258,0.941205283324737,1,0.134,0.1,0.671411089752999,0.894113462829143,0.674510108643562,0.636643695492501,13.9710509754563,17.0542635658915,13.4146341463415,10
"smc1al","smc1al",0.857651313734358,-0.0143298255548249,0.941701072708524,1,0.159,0.2,0.944215829509288,0.632906368922577,0.886282616643155,0.967200439862411,18.628067967275,10.077519379845,15.8536585365854,20
"lmbrd2a","lmbrd2a",0.363342529615605,0.055350095083165,0.941785992200523,1,0.11,0.05,0.274620764660768,0.367509745570096,0.411878585867338,0.399361022364217,5.85273757079924,5.42635658914729,10.9756097560976,5
"pdcb","pdcb",22.4823979622351,0.0195520892073857,0.94213712817686,1,0.89,0.85,22.9136826809419,23.4046025525088,19.898956703189,23.7123499123009,92.8886091881687,95.3488372093023,89.0243902439024,85
"ndufs4","ndufs4",2.41038067362409,-0.00759817923107142,0.942313819301839,1,0.317,0.25,2.73878148187379,2.45429403874355,2.09557266960332,2.3528745042757,44.6821900566394,34.8837209302326,31.7073170731707,25
"metap2b","metap2b",0.750020432521538,0.0384862890311601,0.942531609693808,1,0.183,0.1,0.791752153283109,0.588758754977923,0.851454845602653,0.768115976222468,16.6771554436753,11.6279069767442,18.2926829268293,10
"uchl5","uchl5",0.321875898322685,0.055350095083165,0.942838352585888,1,0.11,0.05,0.300507598703817,0.264569719316527,0.582800472422031,0.139625802848366,7.23725613593455,4.65116279069767,10.9756097560976,5
"lancl1","lancl1",0.50287377679065,0.0412653552014258,0.942944975570909,1,0.122,0.1,0.489420988090692,0.371808342588615,0.539747148611341,0.610518627871951,10.824417872876,7.75193798449612,12.1951219512195,10
"srsf2b","srsf2b",0.343068915913644,0.055350095083165,0.943203809073098,1,0.11,0.05,0.401094005644134,0.345776584115234,0.421406705882153,0.203998368013056,8.55884203901825,6.2015503875969,10.9756097560976,5
"ddx3b","ddx3b",0.684546144680663,0.0412653552014258,0.943217536399975,1,0.134,0.1,0.664364279455232,0.677462792905413,0.723588716680752,0.672768789681256,14.0969162995595,12.4031007751938,13.4146341463415,10
"ppifb","ppifb",1.02298693371669,-0.0143298255548249,0.943735671134817,1,0.171,0.2,0.903154751310888,1.05192858912996,0.997373368706853,1.13949102571906,18.2504719949654,17.8294573643411,17.0731707317073,20
"snrpd2","snrpd2",0.545406466037286,0.0412653552014258,0.94471066425712,1,0.134,0.1,0.615036852058896,0.402691187513343,0.707374204038595,0.456523620538308,13.215859030837,8.52713178294574,13.4146341463415,10
"rab1bb","rab1bb",0.48876421826375,0.055350095083165,0.945720359663953,1,0.11,0.05,0.661763193040169,0.474664770486697,0.566103657002882,0.252525252525253,14.0969162995595,7.75193798449612,10.9756097560976,5
"sccpdhb","sccpdhb",0.435395970434075,0.055350095083165,0.945733865210123,1,0.11,0.05,0.627537581454662,0.393394187341056,0.435100999291238,0.285551113649343,12.1460037759597,5.42635658914729,10.9756097560976,5
"six6b","six6b",0.497053009086117,0.055350095083165,0.946059805909044,1,0.11,0.05,0.659401089243755,0.49839446957686,0.606201230887084,0.224215246636771,13.9710509754563,9.30232558139535,10.9756097560976,5
"eif5b","eif5b",1.03214823036002,0.0260797127830517,0.946479012563187,1,0.195,0.2,0.859732448859197,0.995103377410288,1.02672791530447,1.24702917986612,15.921963499056,17.0542635658915,19.5121951219512,20
"sparc","sparc",0.738749204632976,0.0412653552014258,0.946832828809808,1,0.122,0.1,0.477103384532146,0.810531960229924,0.910778100702737,0.756583373067096,9.94336060415356,13.1782945736434,12.1951219512195,10
"mpp7a","mpp7a",0.529254779318233,-0.0246926125903713,0.947581854219437,1,0.11,0.1,0.377248633068816,0.462191270825621,0.451611612314616,0.825967601063877,8.49590937696665,6.97674418604651,10.9756097560976,10
"mcl1b","mcl1b",0.87847414620605,-0.00318640736940792,0.947669045231901,1,0.122,0.15,0.984787847910022,0.847168213296409,0.679265033000721,1.00267549061705,18.2504719949654,15.5038759689922,12.1951219512195,15
"si:ch73-238c9.1","si:ch73-238c9.1",0.352888318190571,0.055350095083165,0.948038129744901,1,0.11,0.05,0.346748287136962,0.373229816443403,0.496338933336547,0.195236235845373,7.48898678414097,6.2015503875969,10.9756097560976,5
"kdm7ab","kdm7ab",0.344247179105529,0.055350095083165,0.948216530875797,1,0.11,0.05,0.231515655889525,0.446068851670998,0.504167973016218,0.195236235845373,5.47514159848962,7.75193798449612,10.9756097560976,5
"fam199x","fam199x",0.402078395039389,0.0412653552014258,0.948523490650151,1,0.134,0.1,0.434997223889741,0.185004917007348,0.60189789430469,0.386413544955778,9.37696664568911,3.87596899224806,13.4146341463415,10
"fubp1","fubp1",0.550087400297522,0.0412653552014258,0.94862226324276,1,0.134,0.1,0.573538069974924,0.464605866583116,0.672656182969647,0.489549481662399,12.7753303964758,9.30232558139535,13.4146341463415,10
"bzw1a","bzw1a",0.378072301319234,0.0412653552014258,0.948943389399011,1,0.146,0.1,0.27095195173053,0.222744495545861,0.632179213044766,0.386413544955778,6.04153555695406,4.65116279069767,14.6341463414634,10
"si:zfos-169g10.3","si:zfos-169g10.3",0.46210957137,0.055350095083165,0.949017618100214,1,0.11,0.05,0.416706812543811,0.429106434121002,0.541370426269061,0.461254612546125,9.1881686595343,6.97674418604651,10.9756097560976,5
"plekha6","plekha6",0.393294395732014,0.055350095083165,0.949286806560721,1,0.11,0.05,0.460898363232367,0.477921666883139,0.439121316967175,0.195236235845373,10.6985525487728,8.52713178294574,10.9756097560976,5
"ankrd11","ankrd11",0.986668313151874,0.028229788863971,0.949550164632824,1,0.159,0.15,0.999978806231832,1.28217326724986,0.95727187576421,0.707249303361595,19.8237885462555,17.8294573643411,15.8536585365854,15
"nfyc","nfyc",0.637631906208878,0.0412653552014258,0.949729612489225,1,0.122,0.1,0.685872324598577,0.895929656454784,0.604884594297012,0.363841049485138,13.7822529893014,13.953488372093,12.1951219512195,10
"etnk1","etnk1",1.20538760017209,0.00374532273016204,0.950523868020919,1,0.256,0.25,0.849106948075811,0.623544916226607,1.59218265286007,1.75671588352588,17.9358086847074,11.6279069767442,25.609756097561,25
"ppiaa","ppiaa",1.80458614970121,-0.00759817923107142,0.950788602976023,1,0.293,0.25,1.61227377237675,1.56744499332271,1.92085021596401,2.11777561714136,29.2007551919446,27.906976744186,29.2682926829268,25
"srp14","srp14",0.431939000492466,0.055350095083165,0.950869635785139,1,0.11,0.05,0.593606825375465,0.263154621587552,0.409739942460721,0.461254612546125,13.530522341095,5.42635658914729,10.9756097560976,5
"emc1","emc1",0.311302793719682,0.055350095083165,0.951024102901668,1,0.11,0.05,0.273917581945548,0.0904724805015912,0.535755549974721,0.345065562456867,6.23033354310887,1.55038759689922,10.9756097560976,5
"purab","purab",0.685615560244043,-0.0138816964861557,0.951350815231362,1,0.134,0.15,0.702338211925678,0.593910874389775,0.68730659177272,0.758906562888,14.6003775959723,9.30232558139535,13.4146341463415,15
"pacsin1a","pacsin1a",0.749028256839049,0.0412653552014258,0.951521299646633,1,0.122,0.1,0.692130629820558,0.978748761515177,0.588011210818498,0.737222425201965,13.9081183134047,14.7286821705426,12.1951219512195,10
"mrpl57","mrpl57",1.15241009333738,0.00486618965117289,0.952262520626872,1,0.244,0.2,1.00798967691885,1.04153056707319,1.11202788858467,1.4480922407728,20.8936438011328,15.5038759689922,24.390243902439,20
"nfe2l1b","nfe2l1b",0.640220085001884,-0.0138816964861557,0.953007512679323,1,0.134,0.15,0.528235056148289,0.817286001449898,0.594946130066267,0.620413152343082,11.7054751415985,13.953488372093,13.4146341463415,15
"POLD4","POLD4",0.843833437313019,0.028229788863971,0.953500725418975,1,0.171,0.15,0.692184559647848,0.827631445307646,0.86000149117421,0.995516253122371,13.9710509754563,13.1782945736434,17.0731707317073,15
"PTP4A3","PTP4A3",1.01295706235602,-0.00407332538763583,0.953514798169195,1,0.146,0.2,0.872093836662676,0.768851635912761,0.83499312682146,1.5758896500272,16.9288860918817,12.4031007751938,14.6341463414634,20
"arid4a","arid4a",0.672764572069986,-0.00318640736940792,0.953602304357663,1,0.146,0.15,0.586027121321703,0.288842852065371,0.610131192599501,1.20605712229337,12.2718691000629,6.2015503875969,14.6341463414634,15
"lamtor2","lamtor2",0.770836095357632,0.028229788863971,0.953881099257617,1,0.146,0.15,0.547412049873606,0.510629965964368,1.04341258830172,0.981889777290838,11.6425424795469,9.30232558139535,14.6341463414634,15
"dldh","dldh",1.03239583585964,0.028229788863971,0.954213676962924,1,0.171,0.15,1.06943910500153,1.49610192196135,0.934867031964925,0.629175284510766,22.0264317180617,21.7054263565891,17.0731707317073,15
"ccser2a","ccser2a",0.426101955877126,0.030570066084678,0.954681923727341,1,0.122,0.1,0.313727441526886,0.410565391635587,0.636490819484607,0.343624170861422,6.92259282567653,6.97674418604651,12.1951219512195,10
"scrn2","scrn2",1.434597845062,0.0240975515790605,0.954796415953255,1,0.232,0.25,1.35627584629447,1.29309912890152,1.67412580083457,1.41489060421743,25.6135934550031,17.8294573643411,23.1707317073171,25
"nptnb","nptnb",0.939970336986486,0.028229788863971,0.954833063338245,1,0.183,0.15,1.1716068681134,0.956530627516528,0.734804162315877,0.896939690000139,22.5298930144745,14.7286821705426,18.2926829268293,15
"si:dkey-7j14.6","si:dkey-7j14.6",0.858348554536603,0.0412653552014258,0.954949560949948,1,0.122,0.1,1.11306561557874,0.695633562727905,0.798348534981959,0.826346504857812,21.0824417872876,13.1782945736434,12.1951219512195,10
"uckl1a","uckl1a",0.873721308151438,-0.0138816964861557,0.955724560224021,1,0.134,0.15,0.861708643652448,1.06239636944101,0.605721990660597,0.965058228851697,17.4952800503461,15.5038759689922,13.4146341463415,15
"skor1a","skor1a",0.479605001058837,-0.00318640736940792,0.955870474733509,1,0.122,0.15,0.0237964130762889,0.0551739358327126,0.636017710466764,1.20343194485958,0.503461296412838,0.775193798449612,12.1951219512195,15
"wu:fb55g09","wu:fb55g09",2.12689455300601,-0.00699303549097063,0.956196627305136,1,0.293,0.3,2.22034936007614,1.72103233115522,2.12903912012824,2.43715740066445,37.6337319068597,26.3565891472868,29.2682926829268,30
"nucks1a","nucks1a",0.825902301697784,0.028229788863971,0.956632095114286,1,0.146,0.15,0.57719268428629,0.748353129093462,0.858093268343604,1.11997012506778,12.901195720579,13.1782945736434,14.6341463414634,15
"serbp1a","serbp1a",1.09088119394523,0.0240975515790605,0.957092549963509,1,0.256,0.25,0.931662345725533,0.852738910500292,1.32281028572358,1.25631323383152,18.942731277533,15.5038759689922,25.609756097561,25
"pfn1","pfn1",0.604730014876513,-0.0138816964861557,0.957397001271334,1,0.122,0.15,0.361493641704139,0.451354295075762,0.745631916238307,0.860440206487844,7.04845814977974,8.52713178294574,12.1951219512195,15
"arcn1b","arcn1b",0.406607868733929,0.030570066084678,0.957403905668753,1,0.122,0.1,0.229052002884074,0.149665340110129,0.674812765834913,0.572901366106599,5.60100692259283,3.10077519379845,12.1951219512195,10
"atrx","atrx",0.931836823966866,0.028229788863971,0.957471842739846,1,0.171,0.15,0.94686976681262,0.968472094794518,0.941054821876913,0.870950612383415,19.0685966016362,14.7286821705426,17.0731707317073,15
"GABARAPL1","GABARAPL1",2.11849557658338,0.0189824509122901,0.957479411240187,1,0.317,0.25,1.6678003840494,1.94399839389107,2.0715335163076,2.79065001208545,30.0818124606671,28.6821705426357,31.7073170731707,25
"mrps33","mrps33",0.726844676492223,-0.0138816964861557,0.957640614791875,1,0.134,0.15,0.972329282611695,0.705402850916919,0.622054478999845,0.607592093440431,19.5720578980491,12.4031007751938,13.4146341463415,15
"gpm6ab","gpm6ab",0.992727488661353,0.0412653552014258,0.95767623087964,1,0.11,0.1,1.07490412868795,1.33151087126225,0.744302797281893,0.820192157413319,19.6979232221523,19.3798449612403,10.9756097560976,10
"si:ch73-46j18.5","si:ch73-46j18.5",1.89083203460454,0.0381082886486587,0.957794925135121,1,0.232,0.3,1.43689958112247,2.22383993564849,1.66993894655377,2.23264967509341,26.117054751416,34.8837209302326,23.1707317073171,30
"si:dkey-72l14.3","si:dkey-72l14.3",0.773998966508528,0.028229788863971,0.958068456747969,1,0.159,0.15,0.932963279121279,0.225254020546346,0.926800022706901,1.01097854365959,17.5582127123977,3.87596899224806,15.8536585365854,15
"rsl24d1","rsl24d1",1.03812738215601,0.028229788863971,0.959057248781327,1,0.183,0.15,0.980765274077482,1.05944584942461,0.880887410974494,1.23141099414748,19.4461925739459,12.4031007751938,18.2926829268293,15
"smim4","smim4",0.942914992415519,-0.00318640736940792,0.959265885007524,1,0.146,0.15,0.79768162507626,1.17776011341195,0.793930194907774,1.00228803626609,16.3624921334172,17.8294573643411,14.6341463414634,15
"tmem14ca","tmem14ca",0.794749859078735,-0.0138816964861557,0.959310819415881,1,0.122,0.15,0.930709933223184,0.983115105358252,0.587472228710541,0.677702169022962,19.3832599118943,13.953488372093,12.1951219512195,15
"zgc:91910","zgc:91910",0.702639207016501,-0.00318640736940792,0.959329022282029,1,0.134,0.15,0.617598133868544,0.502645341924675,0.701207050348619,0.989106301924168,12.5235997482694,9.30232558139535,13.4146341463415,15
"dcun1d5","dcun1d5",0.622434648354137,-0.00318640736940792,0.959587876892263,1,0.146,0.15,0.45505022424709,0.484369994491842,0.652973694857294,0.897344679820322,9.94336060415356,9.30232558139535,14.6341463414634,15
"psma5","psma5",0.632626490472268,0.030570066084678,0.959692474518689,1,0.134,0.1,0.536100546877519,0.633238964284942,0.745475710525659,0.615690740200954,12.3348017621145,10.8527131782946,13.4146341463415,10
"pdha1b","pdha1b",1.61865299852801,0.0145281005629098,0.95969821912622,1,0.232,0.25,1.90057394289256,1.99954639143545,1.25088396266842,1.32360769711561,33.7319068596602,28.6821705426357,23.1707317073171,25
"rpl4","rpl4",1.37843240531956,0.0145281005629098,0.95977861916917,1,0.207,0.2,1.24816015621048,1.34359585119388,1.12956469990589,1.79240891396799,24.7954688483323,22.4806201550388,20.7317073170732,20
"clk4a","clk4a",1.10784094884766,-0.00407332538763583,0.960141044384352,1,0.195,0.2,1.07544632953812,1.33476774453327,1.0805623956509,0.940587325668344,20.8307111390812,20.1550387596899,19.5121951219512,20
"h3f3b.1","h3f3b.1",1.3238099107029,0.00374532273016204,0.960588672946304,1,0.207,0.3,0.766663881651656,0.996556218243238,1.43023022455194,2.10178931836475,16.0478288231592,16.2790697674419,20.7317073170732,30
"zfhx4","zfhx4",0.829372660703599,0.028229788863971,0.961352049915463,1,0.171,0.15,0.87020569029186,0.607385486813405,0.913192030707487,0.926707435001645,16.7400881057269,12.4031007751938,17.0731707317073,15
"yipf3","yipf3",0.804570061966934,0.00607904607638218,0.961357183159794,1,0.195,0.2,0.519538480697012,0.552967991283343,0.804370791482324,1.34140298440506,11.5166771554437,10.8527131782946,19.5121951219512,20
"ran","ran",2.55395195174107,0.0161293819298836,0.961574218146761,1,0.415,0.4,2.50277528401312,2.52312404104064,2.53952142426225,2.65038705764827,42.2278162366268,35.6589147286822,41.4634146341463,40
"phf20b","phf20b",0.532405381869084,0.030570066084678,0.962283348873805,1,0.134,0.1,0.321420630212535,0.33499903850045,0.702314963077323,0.770886895686028,7.36312146003776,6.2015503875969,13.4146341463415,10
"sdhaf4","sdhaf4",0.778787829713793,-0.00318640736940792,0.962662041468146,1,0.11,0.15,0.732723275870584,0.982483050581762,0.657870258215175,0.742074734187652,15.5443675267464,17.0542635658915,10.9756097560976,15
"snap25a","snap25a",1.01035262160902,0.030570066084678,0.962873166366412,1,0.134,0.1,1.836240421714,1.05120309732154,0.747336543821062,0.406630423579493,28.0050346129641,17.0542635658915,13.4146341463415,10
"copz1","copz1",0.891020002214748,0.028229788863971,0.962898295226459,1,0.159,0.15,0.732158304365257,0.772621548341822,0.923203360485858,1.13609679566606,15.1667715544368,15.5038759689922,15.8536585365854,15
"si:ch211-202a12.4","si:ch211-202a12.4",0.98449643232682,0.028229788863971,0.962929507434103,1,0.171,0.1,0.83993605936503,1.06752229395301,1.11435958623369,0.916167789755553,16.2995594713656,14.7286821705426,17.0731707317073,10
"gmip","gmip",0.613685511571476,0.030570066084678,0.962933633903315,1,0.122,0.1,0.674420490389339,0.343258015584732,0.736047279654643,0.701016260657191,14.4745122718691,7.75193798449612,12.1951219512195,10
"dpy30","dpy30",1.14059775839511,-0.0048899852941918,0.963053768519659,1,0.207,0.25,1.01189544705984,1.00359727880452,1.13990645697686,1.40699185073921,21.334172435494,17.0542635658915,20.7317073170732,25
"rtn1b","rtn1b",0.783503233348836,0.028229788863971,0.963057154920213,1,0.122,0.15,0.735070911426953,0.602335807341538,0.789821961696604,1.00678425293025,14.7891755821271,10.077519379845,12.1951219512195,15
"rab14","rab14",0.658175228756839,-0.00318640736940792,0.963661858067295,1,0.122,0.15,0.651584301556045,0.575710895634793,0.68939428230724,0.716011435529278,14.2227816236627,9.30232558139535,12.1951219512195,15
"fdps","fdps",0.701181214203608,-0.00318640736940792,0.963746274046863,1,0.146,0.15,0.601027232549842,0.393611878616244,0.786214518311921,1.02387122733643,12.7753303964758,6.97674418604651,14.6341463414634,15
