"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"gpia","gpia",1.38946190405597,0.0898446625115828,0.262782838623966,1,0.301,0.225,1.69017675228533,1.27036886667232,1.76324794995892,0.83405404730731,30.0818124606671,20.9302325581395,26.8292682926829,15
"nnt","nnt",1.48769769529488,0.0942340628607227,0.263215642809841,1,0.323,0.242,1.73764051224835,1.69818157583276,1.38569637342277,1.12927231967563,32.2844556324733,27.1317829457364,20.7317073170732,20
"arhgap12b","arhgap12b",1.06904956782425,0.0779395147954085,0.263290507256606,1,0.217,0.169,1.16313413253276,0.785528442438158,1.02385125666256,1.30368443966354,21.7117684078036,13.953488372093,21.9512195121951,15
"slc25a22","slc25a22",0.396074778326088,0.0163596596860291,0.264609489585586,1,0.101,0.069,0.486623111891035,0.54127446150106,0.556401539912258,0,10.0692259282568,6.2015503875969,9.75609756097561,0
"arvcfb","arvcfb",0.42946730663645,0.028741769613609,0.264679973986669,1,0.109,0.087,0.487811922408773,0.486267281604253,0.561374845590054,0.182415176942722,10.8873505349276,8.52713178294574,9.75609756097561,5
"mrps33","mrps33",0.726844676492223,0.0782847397315415,0.264879352610561,1,0.196,0.13,0.972329282611695,0.705402850916919,0.622054478999845,0.607592093440431,19.5720578980491,12.4031007751938,13.4146341463415,15
"mrpl33","mrpl33",2.10912216743601,0.0968881876896014,0.264915887452771,1,0.383,0.303,2.17465143079357,2.60940144152032,1.34900972590859,2.30342607152155,38.3259911894273,35.6589147286822,21.9512195121951,30
"csde1","csde1",0.474524317714787,0.0243014326189559,0.265207566859902,1,0.106,0.082,0.462057823445465,0.623381514380861,0.168988143543974,0.643669789488847,10.5726872246696,10.8527131782946,3.65853658536585,10
"rcan1a","rcan1a",0.582774279653225,0.0379840766465551,0.26528728584573,1,0.122,0.091,0.598238015902891,0.425384179524861,0.534693364150008,0.772781559035139,12.2089364380113,6.2015503875969,13.4146341463415,10
"sema3fb","sema3fb",0.517422952732091,-0.0840229423494563,0.265642918519235,1,0.04,0.126,0.189391205719619,1.04174880571395,0.423269407468211,0.415282392026578,4.02769037130271,17.8294573643411,6.09756097560976,5
"ostc","ostc",0.572423791745222,0.028741769613609,0.265755345729778,1,0.11,0.087,0.502067337708533,0.358724566977941,0.736649133804907,0.692254128489508,11.0132158590308,6.2015503875969,12.1951219512195,10
"zgc:154093","zgc:154093",0.602604055774859,0.076600795611054,0.266441512260876,1,0.197,0.108,0.974968141861225,0.557684826963109,0.877763254275101,0,19.6979232221523,9.30232558139535,15.8536585365854,0
"rnasekb","rnasekb",8.66536685309505,0.202966468423807,0.266878512305463,1,0.836,0.736,9.5308527974887,8.67579556260292,9.05089203554181,7.40392701674677,83.5745752045312,73.6434108527132,75.609756097561,65
"si:dkey-177p2.6","si:dkey-177p2.6",0.61278487086751,0.0541740872269591,0.267126893232452,1,0.147,0.087,0.671598017672801,0.607718781184003,0.103303960035761,1.06851872457748,14.6633102580239,12.4031007751938,2.4390243902439,10
"emc4","emc4",0.619281182452926,0.0180344258410516,0.267226525982416,1,0.101,0.087,0.490637096553564,0.41946383972512,0.567136944932828,0.999886848600194,10.0692259282568,6.97674418604651,9.75609756097561,15
"rheb","rheb",0.449045199403442,0.0299112925191288,0.267558740957117,1,0.113,0.082,0.504515890032442,0.507067775711182,0.25976300545127,0.524834126418873,11.3278791692889,9.30232558139535,6.09756097560976,10
"FP101882.1","FP101882.1",0.755539100463253,0.0739619960097934,0.267616802168767,1,0.191,0.126,1.02863051675462,0.881468894064786,0.460170716144136,0.65188627488947,19.0685966016362,15.5038759689922,8.53658536585366,10
"bc2","bc2",0.528678754346502,0.0354457053357992,0.267735844675229,1,0.118,0.082,0.541266273127269,0.368400794311798,0.812891087201845,0.392156862745098,11.8313404657017,6.2015503875969,12.1951219512195,5
"chmp1b","chmp1b",0.491290698196335,0.0270967677228185,0.269807264905773,1,0.108,0.087,0.486668009527248,0.457332737532887,0.327723105666568,0.693438940058638,10.824417872876,9.30232558139535,6.09756097560976,15
"arl6ip1","arl6ip1",4.8562823654722,0.13184357037516,0.269820023819448,1,0.62,0.519,5.05612820215663,4.41168219139586,4.79167405867952,5.16564500965678,61.9886721208307,48.062015503876,57.3170731707317,55
"hnrnpa0a","hnrnpa0a",0.519335180552735,0.0478148494296827,0.270924305996521,1,0.131,0.095,0.607599988951904,0.399244255179169,0.740898587506366,0.3295978905735,13.0899937067338,6.97674418604651,14.6341463414634,5
"tmem167a","tmem167a",0.520489192106765,0.0202981506334396,0.271219272898615,1,0.101,0.078,0.463901496071163,0.410451781944466,0.590247884000735,0.617355606410696,10.0692259282568,6.2015503875969,9.75609756097561,10
